omega,alpha,beta,t
1,0.0716216,7.43243e-06,1.53536e+06
1,0.0716216,7.56757e-06,1.59214e+06
1,0.0716216,7.7027e-06,1.53762e+06
1,0.0716216,7.83784e-06,1.50316e+06
1,0.0716216,7.97297e-06,1.46141e+06
1,0.0716216,8.10811e-06,1.4115e+06
1,0.0716216,8.24324e-06,1.37297e+06
1,0.0716216,8.37838e-06,1.39854e+06
1,0.0716216,8.51351e-06,1.42581e+06
1,0.0716216,8.64865e-06,1.34797e+06
1,0.0716216,8.78378e-06,1.37903e+06
1,0.0716216,8.91892e-06,1.28398e+06
1,0.0716216,9.05405e-06,1.30828e+06
1,0.0716216,9.18919e-06,1.32396e+06
1,0.0716216,9.32432e-06,1.29715e+06
1,0.0716216,9.45946e-06,1.2605e+06
1,0.0716216,9.59459e-06,1.27817e+06
1,0.0716216,9.72973e-06,1.21516e+06
1,0.0716216,9.86486e-06,1.24148e+06
1,0.0716216,1e-05,1.22755e+06
1,0.0716216,1.01351e-05,1.24272e+06
1,0.0716216,1.02703e-05,1.17877e+06
1,0.0716216,1.04054e-05,1.17455e+06
1,0.0716216,1.05405e-05,1.12129e+06
1,0.0716216,1.06757e-05,1.17153e+06
1,0.0716216,1.08108e-05,1.18013e+06
1,0.0716216,1.09459e-05,1.0966e+06
1,0.0716216,1.10811e-05,1.14716e+06
1,0.0716216,1.12162e-05,1.0912e+06
1,0.0716216,1.13514e-05,1.10529e+06
1,0.0716216,1.14865e-05,1.06451e+06
1,0.0716216,1.16216e-05,1.0768e+06
1,0.0716216,1.17568e-05,1.10232e+06
1,0.0716216,1.18919e-05,1.04922e+06
1,0.0716216,1.2027e-05,1.07636e+06
1,0.0716216,1.21622e-05,1.05013e+06
1,0.0716216,1.22973e-05,1.02061e+06
1,0.0716216,1.24324e-05,1.04543e+06
1,0.0716216,1.25676e-05,1.0191e+06
1,0.0716216,1.27027e-05,983754
1,0.0716216,1.28378e-05,1.00366e+06
1,0.0716216,1.2973e-05,984065
1,0.0716216,1.31081e-05,985628
1,0.0716216,1.32432e-05,1.00142e+06
1,0.0716216,1.33784e-05,1.00348e+06
1,0.0716216,1.35135e-05,982019
1,0.0716216,1.36486e-05,980372
1,0.0716216,1.37838e-05,996659
1,0.0716216,1.39189e-05,934928
1,0.0716216,1.40541e-05,945817
1,0.0716216,1.41892e-05,909171
1,0.0716216,1.43243e-05,919624
1,0.0716216,1.44595e-05,966992
1,0.0716216,1.45946e-05,934631
1,0.0716216,1.47297e-05,867825
1,0.0716216,1.48649e-05,923448
1,0.0716216,1.5e-05,891299
1,0.0743243,5e-06,2.16622e+06
1,0.0743243,5.13514e-06,2.13657e+06
1,0.0743243,5.27027e-06,2.05548e+06
1,0.0743243,5.40541e-06,2.01897e+06
1,0.0743243,5.54054e-06,1.96627e+06
1,0.0743243,5.67568e-06,1.9422e+06
1,0.0743243,5.81081e-06,1.88972e+06
1,0.0743243,5.94595e-06,1.85551e+06
1,0.0743243,6.08108e-06,1.85915e+06
1,0.0743243,6.21622e-06,1.78078e+06
1,0.0743243,6.35135e-06,1.75475e+06
1,0.0743243,6.48649e-06,1.7345e+06
1,0.0743243,6.62162e-06,1.76739e+06
1,0.0743243,6.75676e-06,1.6852e+06
1,0.0743243,6.89189e-06,1.6643e+06
1,0.0743243,7.02703e-06,1.60268e+06
1,0.0743243,7.16216e-06,1.6199e+06
1,0.0743243,7.2973e-06,1.57549e+06
1,0.0743243,7.43243e-06,1.55182e+06
1,0.0743243,7.56757e-06,1.54478e+06
1,0.0743243,7.7027e-06,1.56467e+06
1,0.0743243,7.83784e-06,1.53463e+06
1,0.0743243,7.97297e-06,1.49663e+06
1,0.0743243,8.10811e-06,1.44791e+06
1,0.0743243,8.24324e-06,1.44792e+06
1,0.0743243,8.37838e-06,1.38408e+06
1,0.0743243,8.51351e-06,1.39185e+06
1,0.0743243,8.64865e-06,1.36196e+06
1,0.0743243,8.78378e-06,1.39114e+06
1,0.0743243,8.91892e-06,1.36838e+06
1,0.0743243,9.05405e-06,1.35432e+06
1,0.0743243,9.18919e-06,1.3079e+06
1,0.0743243,9.32432e-06,1.30247e+06
1,0.0743243,9.45946e-06,1.28921e+06
1,0.0743243,9.59459e-06,1.29047e+06
1,0.0743243,9.72973e-06,1.26044e+06
1,0.0743243,9.86486e-06,1.27795e+06
1,0.0743243,1e-05,1.27908e+06
1,0.0743243,1.01351e-05,1.15874e+06
1,0.0743243,1.02703e-05,1.20322e+06
1,0.0743243,1.04054e-05,1.20439e+06
1,0.0743243,1.05405e-05,1.14644e+06
1,0.0743243,1.06757e-05,1.09767e+06
1,0.0743243,1.08108e-05,1.21256e+06
1,0.0743243,1.09459e-05,1.12754e+06
1,0.0743243,1.10811e-05,1.1376e+06
1,0.0743243,1.12162e-05,1.12274e+06
1,0.0743243,1.13514e-05,1.1068e+06
1,0.0743243,1.14865e-05,1.1451e+06
1,0.0743243,1.16216e-05,1.05115e+06
1,0.0743243,1.17568e-05,1.12371e+06
1,0.0743243,1.18919e-05,1.07512e+06
1,0.0743243,1.2027e-05,1.0976e+06
1,0.0743243,1.21622e-05,1.058e+06
1,0.0743243,1.22973e-05,1.10698e+06
1,0.0743243,1.24324e-05,1.02348e+06
1,0.0743243,1.25676e-05,1.06542e+06
1,0.0743243,1.27027e-05,1.04011e+06
1,0.0743243,1.28378e-05,1.01968e+06
1,0.0743243,1.2973e-05,1.05434e+06
1,0.0743243,1.31081e-05,986605
1,0.0743243,1.32432e-05,1.02719e+06
1,0.0743243,1.33784e-05,991205
1,0.0743243,1.35135e-05,953286
1,0.0743243,1.36486e-05,990147
1,0.0743243,1.37838e-05,996441
1,0.0743243,1.39189e-05,954175
1,0.0743243,1.40541e-05,973619
1,0.0743243,1.41892e-05,940416
1,0.0743243,1.43243e-05,993643
1,0.0743243,1.44595e-05,944309
1,0.0743243,1.45946e-05,897364
1,0.0743243,1.47297e-05,933451
1,0.0743243,1.48649e-05,913773
1,0.0743243,1.5e-05,949208
1,0.077027,5e-06,2.18108e+06
1,0.077027,5.13514e-06,2.11016e+06
1,0.077027,5.27027e-06,2.03648e+06
1,0.077027,5.40541e-06,1.99107e+06
1,0.077027,5.54054e-06,2.01109e+06
1,0.077027,5.67568e-06,1.96251e+06
1,0.077027,5.81081e-06,1.89726e+06
1,0.077027,5.94595e-06,1.88169e+06
1,0.077027,6.08108e-06,1.8521e+06
1,0.077027,6.21622e-06,1.78166e+06
1,0.077027,6.35135e-06,1.79676e+06
1,0.077027,6.48649e-06,1.66255e+06
1,0.077027,6.62162e-06,1.73508e+06
1,0.077027,6.75676e-06,1.68512e+06
1,0.077027,6.89189e-06,1.67279e+06
1,0.077027,7.02703e-06,1.62652e+06
1,0.077027,7.16216e-06,1.56187e+06
1,0.077027,7.2973e-06,1.54624e+06
1,0.077027,7.43243e-06,1.5527e+06
1,0.077027,7.56757e-06,1.57015e+06
1,0.077027,7.7027e-06,1.49248e+06
1,0.077027,7.83784e-06,1.4881e+06
1,0.077027,7.97297e-06,1.46926e+06
1,0.077027,8.10811e-06,1.46542e+06
1,0.077027,8.24324e-06,1.42539e+06
1,0.077027,8.37838e-06,1.45151e+06
1,0.077027,8.51351e-06,1.34493e+06
1,0.077027,8.64865e-06,1.36813e+06
1,0.077027,8.78378e-06,1.35367e+06
1,0.077027,8.91892e-06,1.36252e+06
1,0.077027,9.05405e-06,1.36196e+06
1,0.077027,9.18919e-06,1.32178e+06
1,0.077027,9.32432e-06,1.35685e+06
1,0.077027,9.45946e-06,1.2717e+06
1,0.077027,9.59459e-06,1.26612e+06
1,0.077027,9.72973e-06,1.29385e+06
1,0.077027,9.86486e-06,1.25095e+06
1,0.077027,1e-05,1.23221e+06
1,0.077027,1.01351e-05,1.20576e+06
1,0.077027,1.02703e-05,1.24925e+06
1,0.077027,1.04054e-05,1.13982e+06
1,0.077027,1.05405e-05,1.21661e+06
1,0.077027,1.06757e-05,1.2049e+06
1,0.077027,1.08108e-05,1.15605e+06
1,0.077027,1.09459e-05,1.1648e+06
1,0.077027,1.10811e-05,1.14548e+06
1,0.077027,1.12162e-05,1.11837e+06
1,0.077027,1.13514e-05,1.12851e+06
1,0.077027,1.14865e-05,1.14947e+06
1,0.077027,1.16216e-05,1.09648e+06
1,0.077027,1.17568e-05,1.04424e+06
1,0.077027,1.18919e-05,1.07685e+06
1,0.077027,1.2027e-05,1.05732e+06
1,0.077027,1.21622e-05,1.05605e+06
1,0.077027,1.22973e-05,1.01311e+06
1,0.077027,1.24324e-05,1.0708e+06
1,0.077027,1.25676e-05,1.03898e+06
1,0.077027,1.27027e-05,1.02996e+06
1,0.077027,1.28378e-05,1.02958e+06
1,0.077027,1.2973e-05,1.01435e+06
1,0.077027,1.31081e-05,1.02588e+06
1,0.077027,1.32432e-05,936784
1,0.077027,1.33784e-05,1.00921e+06
1,0.077027,1.35135e-05,949800
1,0.077027,1.36486e-05,970771
1,0.077027,1.37838e-05,939111
1,0.077027,1.39189e-05,986355
1,0.077027,1.40541e-05,1.00348e+06
1,0.077027,1.41892e-05,951802
1,0.077027,1.43243e-05,960707
1,0.077027,1.44595e-05,935597
1,0.077027,1.45946e-05,910797
1,0.077027,1.47297e-05,925759
1,0.077027,1.48649e-05,930518
1,0.077027,1.5e-05,884189
1,0.0797297,5e-06,2.15492e+06
1,0.0797297,5.13514e-06,2.1276e+06
1,0.0797297,5.27027e-06,2.05047e+06
1,0.0797297,5.40541e-06,1.97506e+06
1,0.0797297,5.54054e-06,1.96097e+06
1,0.0797297,5.67568e-06,1.89357e+06
1,0.0797297,5.81081e-06,1.9139e+06
1,0.0797297,5.94595e-06,1.88017e+06
1,0.0797297,6.08108e-06,1.8409e+06
1,0.0797297,6.21622e-06,1.80271e+06
1,0.0797297,6.35135e-06,1.7744e+06
1,0.0797297,6.48649e-06,1.68742e+06
1,0.0797297,6.62162e-06,1.70112e+06
1,0.0797297,6.75676e-06,1.69737e+06
1,0.0797297,6.89189e-06,1.61765e+06
1,0.0797297,7.02703e-06,1.6449e+06
1,0.0797297,7.16216e-06,1.56906e+06
1,0.0797297,7.2973e-06,1.55121e+06
1,0.0797297,7.43243e-06,1.58646e+06
1,0.0797297,7.56757e-06,1.52583e+06
1,0.0797297,7.7027e-06,1.49187e+06
1,0.0797297,7.83784e-06,1.49092e+06
1,0.0797297,7.97297e-06,1.46041e+06
1,0.0797297,8.10811e-06,1.52591e+06
1,0.0797297,8.24324e-06,1.3972e+06
1,0.0797297,8.37838e-06,1.39061e+06
1,0.0797297,8.51351e-06,1.42562e+06
1,0.0797297,8.64865e-06,1.39509e+06
1,0.0797297,8.78378e-06,1.32225e+06
1,0.0797297,8.91892e-06,1.35503e+06
1,0.0797297,9.05405e-06,1.30592e+06
1,0.0797297,9.18919e-06,1.31252e+06
1,0.0797297,9.32432e-06,1.28648e+06
1,0.0797297,9.45946e-06,1.27194e+06
1,0.0797297,9.59459e-06,1.28701e+06
1,0.0797297,9.72973e-06,1.32482e+06
1,0.0797297,9.86486e-06,1.20349e+06
1,0.0797297,1e-05,1.23462e+06
1,0.0797297,1.01351e-05,1.23053e+06
1,0.0797297,1.02703e-05,1.19183e+06
1,0.0797297,1.04054e-05,1.20611e+06
1,0.0797297,1.05405e-05,1.19022e+06
1,0.0797297,1.06757e-05,1.14591e+06
1,0.0797297,1.08108e-05,1.14391e+06
1,0.0797297,1.09459e-05,1.13376e+06
1,0.0797297,1.10811e-05,1.1572e+06
1,0.0797297,1.12162e-05,1.11352e+06
1,0.0797297,1.13514e-05,1.1517e+06
1,0.0797297,1.14865e-05,1.09956e+06
1,0.0797297,1.16216e-05,1.13339e+06
1,0.0797297,1.17568e-05,1.09898e+06
1,0.0797297,1.18919e-05,1.1037e+06
1,0.0797297,1.2027e-05,1.07563e+06
1,0.0797297,1.21622e-05,1.04542e+06
1,0.0797297,1.22973e-05,1.08278e+06
1,0.0797297,1.24324e-05,1.06776e+06
1,0.0797297,1.25676e-05,1.05552e+06
1,0.0797297,1.27027e-05,1.01086e+06
1,0.0797297,1.28378e-05,1.05138e+06
1,0.0797297,1.2973e-05,1.00244e+06
1,0.0797297,1.31081e-05,970727
1,0.0797297,1.32432e-05,1.04314e+06
1,0.0797297,1.33784e-05,974673
1,0.0797297,1.35135e-05,985859
1,0.0797297,1.36486e-05,989123
1,0.0797297,1.37838e-05,974143
1,0.0797297,1.39189e-05,933408
1,0.0797297,1.40541e-05,965715
1,0.0797297,1.41892e-05,950677
1,0.0797297,1.43243e-05,936723
1,0.0797297,1.44595e-05,906692
1,0.0797297,1.45946e-05,940925
1,0.0797297,1.47297e-05,931486
1,0.0797297,1.48649e-05,911816
1,0.0797297,1.5e-05,887492
1,0.0824324,5e-06,2.14444e+06
1,0.0824324,5.13514e-06,2.11802e+06
1,0.0824324,5.27027e-06,2.00816e+06
1,0.0824324,5.40541e-06,2.01581e+06
1,0.0824324,5.54054e-06,1.97312e+06
1,0.0824324,5.67568e-06,1.97178e+06
1,0.0824324,5.81081e-06,1.88857e+06
1,0.0824324,5.94595e-06,1.83513e+06
1,0.0824324,6.08108e-06,1.87777e+06
1,0.0824324,6.21622e-06,1.75843e+06
1,0.0824324,6.35135e-06,1.78836e+06
1,0.0824324,6.48649e-06,1.70903e+06
1,0.0824324,6.62162e-06,1.72662e+06
1,0.0824324,6.75676e-06,1.70281e+06
1,0.0824324,6.89189e-06,1.65973e+06
1,0.0824324,7.02703e-06,1.61201e+06
1,0.0824324,7.16216e-06,1.61609e+06
1,0.0824324,7.2973e-06,1.56247e+06
1,0.0824324,7.43243e-06,1.55001e+06
1,0.0824324,7.56757e-06,1.50772e+06
1,0.0824324,7.7027e-06,1.5104e+06
1,0.0824324,7.83784e-06,1.50078e+06
1,0.0824324,7.97297e-06,1.45797e+06
1,0.0824324,8.10811e-06,1.45529e+06
1,0.0824324,8.24324e-06,1.49596e+06
1,0.0824324,8.37838e-06,1.494e+06
1,0.0824324,8.51351e-06,1.41398e+06
1,0.0824324,8.64865e-06,1.35137e+06
1,0.0824324,8.78378e-06,1.35965e+06
1,0.0824324,8.91892e-06,1.32596e+06
1,0.0824324,9.05405e-06,1.29738e+06
1,0.0824324,9.18919e-06,1.30952e+06
1,0.0824324,9.32432e-06,1.33185e+06
1,0.0824324,9.45946e-06,1.2622e+06
1,0.0824324,9.59459e-06,1.28357e+06
1,0.0824324,9.72973e-06,1.26397e+06
1,0.0824324,9.86486e-06,1.28165e+06
1,0.0824324,1e-05,1.20394e+06
1,0.0824324,1.01351e-05,1.24118e+06
1,0.0824324,1.02703e-05,1.20837e+06
1,0.0824324,1.04054e-05,1.19452e+06
1,0.0824324,1.05405e-05,1.1616e+06
1,0.0824324,1.06757e-05,1.18778e+06
1,0.0824324,1.08108e-05,1.16968e+06
1,0.0824324,1.09459e-05,1.14839e+06
1,0.0824324,1.10811e-05,1.20399e+06
1,0.0824324,1.12162e-05,1.11732e+06
1,0.0824324,1.13514e-05,1.11453e+06
1,0.0824324,1.14865e-05,1.15496e+06
1,0.0824324,1.16216e-05,1.07967e+06
1,0.0824324,1.17568e-05,1.08345e+06
1,0.0824324,1.18919e-05,1.04944e+06
1,0.0824324,1.2027e-05,1.09218e+06
1,0.0824324,1.21622e-05,1.03154e+06
1,0.0824324,1.22973e-05,1.06156e+06
1,0.0824324,1.24324e-05,1.04504e+06
1,0.0824324,1.25676e-05,1.08505e+06
1,0.0824324,1.27027e-05,1.05629e+06
1,0.0824324,1.28378e-05,988277
1,0.0824324,1.2973e-05,1.05685e+06
1,0.0824324,1.31081e-05,972273
1,0.0824324,1.32432e-05,1.03201e+06
1,0.0824324,1.33784e-05,994588
1,0.0824324,1.35135e-05,1.0021e+06
1,0.0824324,1.36486e-05,971383
1,0.0824324,1.37838e-05,993341
1,0.0824324,1.39189e-05,949922
1,0.0824324,1.40541e-05,937057
1,0.0824324,1.41892e-05,937492
1,0.0824324,1.43243e-05,963439
1,0.0824324,1.44595e-05,899393
1,0.0824324,1.45946e-05,923908
1,0.0824324,1.47297e-05,910643
1,0.0824324,1.48649e-05,896527
1,0.0824324,1.5e-05,928289
1,0.0851351,5e-06,2.16815e+06
1,0.0851351,5.13514e-06,2.16503e+06
1,0.0851351,5.27027e-06,2.11895e+06
1,0.0851351,5.40541e-06,2.06192e+06
1,0.0851351,5.54054e-06,2.03346e+06
1,0.0851351,5.67568e-06,1.91181e+06
1,0.0851351,5.81081e-06,1.87324e+06
1,0.0851351,5.94595e-06,1.86081e+06
1,0.0851351,6.08108e-06,1.8033e+06
1,0.0851351,6.21622e-06,1.79046e+06
1,0.0851351,6.35135e-06,1.78954e+06
1,0.0851351,6.48649e-06,1.70786e+06
1,0.0851351,6.62162e-06,1.71013e+06
1,0.0851351,6.75676e-06,1.72038e+06
1,0.0851351,6.89189e-06,1.64492e+06
1,0.0851351,7.02703e-06,1.63462e+06
1,0.0851351,7.16216e-06,1.60728e+06
1,0.0851351,7.2973e-06,1.51872e+06
1,0.0851351,7.43243e-06,1.56801e+06
1,0.0851351,7.56757e-06,1.52866e+06
1,0.0851351,7.7027e-06,1.4664e+06
1,0.0851351,7.83784e-06,1.54823e+06
1,0.0851351,7.97297e-06,1.49711e+06
1,0.0851351,8.10811e-06,1.47452e+06
1,0.0851351,8.24324e-06,1.48014e+06
1,0.0851351,8.37838e-06,1.41849e+06
1,0.0851351,8.51351e-06,1.39723e+06
1,0.0851351,8.64865e-06,1.40456e+06
1,0.0851351,8.78378e-06,1.40698e+06
1,0.0851351,8.91892e-06,1.36485e+06
1,0.0851351,9.05405e-06,1.33349e+06
1,0.0851351,9.18919e-06,1.29793e+06
1,0.0851351,9.32432e-06,1.2594e+06
1,0.0851351,9.45946e-06,1.28495e+06
1,0.0851351,9.59459e-06,1.26093e+06
1,0.0851351,9.72973e-06,1.2619e+06
1,0.0851351,9.86486e-06,1.23956e+06
1,0.0851351,1e-05,1.20556e+06
1,0.0851351,1.01351e-05,1.2031e+06
1,0.0851351,1.02703e-05,1.23819e+06
1,0.0851351,1.04054e-05,1.20488e+06
1,0.0851351,1.05405e-05,1.22194e+06
1,0.0851351,1.06757e-05,1.15515e+06
1,0.0851351,1.08108e-05,1.13985e+06
1,0.0851351,1.09459e-05,1.18666e+06
1,0.0851351,1.10811e-05,1.14944e+06
1,0.0851351,1.12162e-05,1.12489e+06
1,0.0851351,1.13514e-05,1.15016e+06
1,0.0851351,1.14865e-05,1.10402e+06
1,0.0851351,1.16216e-05,1.06908e+06
1,0.0851351,1.17568e-05,1.06836e+06
1,0.0851351,1.18919e-05,1.09665e+06
1,0.0851351,1.2027e-05,1.03074e+06
1,0.0851351,1.21622e-05,1.10818e+06
1,0.0851351,1.22973e-05,1.11263e+06
1,0.0851351,1.24324e-05,1.05463e+06
1,0.0851351,1.25676e-05,1.04217e+06
1,0.0851351,1.27027e-05,1.06651e+06
1,0.0851351,1.28378e-05,1.02886e+06
1,0.0851351,1.2973e-05,989694
1,0.0851351,1.31081e-05,984339
1,0.0851351,1.32432e-05,962401
1,0.0851351,1.33784e-05,995094
1,0.0851351,1.35135e-05,1.01433e+06
1,0.0851351,1.36486e-05,977649
1,0.0851351,1.37838e-05,988983
1,0.0851351,1.39189e-05,949388
1,0.0851351,1.40541e-05,947570
1,0.0851351,1.41892e-05,950865
1,0.0851351,1.43243e-05,937220
1,0.0851351,1.44595e-05,930542
1,0.0851351,1.45946e-05,994658
1,0.0851351,1.47297e-05,950395
1,0.0851351,1.48649e-05,945114
1,0.0851351,1.5e-05,900576
1,0.0878378,5e-06,2.17196e+06
1,0.0878378,5.13514e-06,2.13501e+06
1,0.0878378,5.27027e-06,2.03333e+06
1,0.0878378,5.40541e-06,2.04185e+06
1,0.0878378,5.54054e-06,1.9162e+06
1,0.0878378,5.67568e-06,1.92484e+06
1,0.0878378,5.81081e-06,1.93727e+06
1,0.0878378,5.94595e-06,1.87381e+06
1,0.0878378,6.08108e-06,1.83074e+06
1,0.0878378,6.21622e-06,1.83415e+06
1,0.0878378,6.35135e-06,1.79598e+06
1,0.0878378,6.48649e-06,1.71321e+06
1,0.0878378,6.62162e-06,1.68123e+06
1,0.0878378,6.75676e-06,1.66225e+06
1,0.0878378,6.89189e-06,1.68155e+06
1,0.0878378,7.02703e-06,1.60728e+06
1,0.0878378,7.16216e-06,1.65568e+06
1,0.0878378,7.2973e-06,1.58861e+06
1,0.0878378,7.43243e-06,1.54284e+06
1,0.0878378,7.56757e-06,1.54424e+06
1,0.0878378,7.7027e-06,1.5588e+06
1,0.0878378,7.83784e-06,1.44321e+06
1,0.0878378,7.97297e-06,1.47193e+06
1,0.0878378,8.10811e-06,1.46673e+06
1,0.0878378,8.24324e-06,1.44375e+06
1,0.0878378,8.37838e-06,1.40625e+06
1,0.0878378,8.51351e-06,1.42154e+06
1,0.0878378,8.64865e-06,1.39147e+06
1,0.0878378,8.78378e-06,1.3812e+06
1,0.0878378,8.91892e-06,1.43242e+06
1,0.0878378,9.05405e-06,1.30392e+06
1,0.0878378,9.18919e-06,1.28238e+06
1,0.0878378,9.32432e-06,1.30928e+06
1,0.0878378,9.45946e-06,1.28176e+06
1,0.0878378,9.59459e-06,1.25608e+06
1,0.0878378,9.72973e-06,1.26178e+06
1,0.0878378,9.86486e-06,1.23934e+06
1,0.0878378,1e-05,1.29101e+06
1,0.0878378,1.01351e-05,1.23205e+06
1,0.0878378,1.02703e-05,1.20472e+06
1,0.0878378,1.04054e-05,1.19591e+06
1,0.0878378,1.05405e-05,1.20437e+06
1,0.0878378,1.06757e-05,1.1962e+06
1,0.0878378,1.08108e-05,1.19079e+06
1,0.0878378,1.09459e-05,1.1856e+06
1,0.0878378,1.10811e-05,1.12486e+06
1,0.0878378,1.12162e-05,1.12408e+06
1,0.0878378,1.13514e-05,1.09777e+06
1,0.0878378,1.14865e-05,1.11032e+06
1,0.0878378,1.16216e-05,1.09935e+06
1,0.0878378,1.17568e-05,1.10976e+06
1,0.0878378,1.18919e-05,1.09208e+06
1,0.0878378,1.2027e-05,1.05344e+06
1,0.0878378,1.21622e-05,1.09534e+06
1,0.0878378,1.22973e-05,1.08659e+06
1,0.0878378,1.24324e-05,1.0422e+06
1,0.0878378,1.25676e-05,1.0371e+06
1,0.0878378,1.27027e-05,1.03628e+06
1,0.0878378,1.28378e-05,1.07082e+06
1,0.0878378,1.2973e-05,997141
1,0.0878378,1.31081e-05,994631
1,0.0878378,1.32432e-05,966236
1,0.0878378,1.33784e-05,1.01854e+06
1,0.0878378,1.35135e-05,989161
1,0.0878378,1.36486e-05,985679
1,0.0878378,1.37838e-05,956277
1,0.0878378,1.39189e-05,986139
1,0.0878378,1.40541e-05,919552
1,0.0878378,1.41892e-05,945468
1,0.0878378,1.43243e-05,963688
1,0.0878378,1.44595e-05,906112
1,0.0878378,1.45946e-05,970981
1,0.0878378,1.47297e-05,920493
1,0.0878378,1.48649e-05,928026
1,0.0878378,1.5e-05,917115
1,0.0905405,5e-06,2.23144e+06
1,0.0905405,5.13514e-06,2.13068e+06
1,0.0905405,5.27027e-06,2.05558e+06
1,0.0905405,5.40541e-06,2.0119e+06
1,0.0905405,5.54054e-06,1.96393e+06
1,0.0905405,5.67568e-06,1.94015e+06
1,0.0905405,5.81081e-06,1.86664e+06
1,0.0905405,5.94595e-06,1.83958e+06
1,0.0905405,6.08108e-06,1.85075e+06
1,0.0905405,6.21622e-06,1.77655e+06
1,0.0905405,6.35135e-06,1.77734e+06
1,0.0905405,6.48649e-06,1.79261e+06
1,0.0905405,6.62162e-06,1.72386e+06
1,0.0905405,6.75676e-06,1.68032e+06
1,0.0905405,6.89189e-06,1.66154e+06
1,0.0905405,7.02703e-06,1.63818e+06
1,0.0905405,7.16216e-06,1.62636e+06
1,0.0905405,7.2973e-06,1.60121e+06
1,0.0905405,7.43243e-06,1.60024e+06
1,0.0905405,7.56757e-06,1.53181e+06
1,0.0905405,7.7027e-06,1.52787e+06
1,0.0905405,7.83784e-06,1.51628e+06
1,0.0905405,7.97297e-06,1.4957e+06
1,0.0905405,8.10811e-06,1.46137e+06
1,0.0905405,8.24324e-06,1.42481e+06
1,0.0905405,8.37838e-06,1.41726e+06
1,0.0905405,8.51351e-06,1.44135e+06
1,0.0905405,8.64865e-06,1.35493e+06
1,0.0905405,8.78378e-06,1.34887e+06
1,0.0905405,8.91892e-06,1.37239e+06
1,0.0905405,9.05405e-06,1.36038e+06
1,0.0905405,9.18919e-06,1.32966e+06
1,0.0905405,9.32432e-06,1.29297e+06
1,0.0905405,9.45946e-06,1.27654e+06
1,0.0905405,9.59459e-06,1.2465e+06
1,0.0905405,9.72973e-06,1.28448e+06
1,0.0905405,9.86486e-06,1.27829e+06
1,0.0905405,1e-05,1.25293e+06
1,0.0905405,1.01351e-05,1.22715e+06
1,0.0905405,1.02703e-05,1.21436e+06
1,0.0905405,1.04054e-05,1.19654e+06
1,0.0905405,1.05405e-05,1.21236e+06
1,0.0905405,1.06757e-05,1.20655e+06
1,0.0905405,1.08108e-05,1.19655e+06
1,0.0905405,1.09459e-05,1.15234e+06
1,0.0905405,1.10811e-05,1.11655e+06
1,0.0905405,1.12162e-05,1.1399e+06
1,0.0905405,1.13514e-05,1.1596e+06
1,0.0905405,1.14865e-05,1.12644e+06
1,0.0905405,1.16216e-05,1.08303e+06
1,0.0905405,1.17568e-05,1.06101e+06
1,0.0905405,1.18919e-05,1.11728e+06
1,0.0905405,1.2027e-05,1.05593e+06
1,0.0905405,1.21622e-05,1.09872e+06
1,0.0905405,1.22973e-05,1.08266e+06
1,0.0905405,1.24324e-05,1.03954e+06
1,0.0905405,1.25676e-05,1.02241e+06
1,0.0905405,1.27027e-05,1.02158e+06
1,0.0905405,1.28378e-05,995724
1,0.0905405,1.2973e-05,995247
1,0.0905405,1.31081e-05,1.01107e+06
1,0.0905405,1.32432e-05,993046
1,0.0905405,1.33784e-05,969489
1,0.0905405,1.35135e-05,1.04301e+06
1,0.0905405,1.36486e-05,1.04874e+06
1,0.0905405,1.37838e-05,947806
1,0.0905405,1.39189e-05,936854
1,0.0905405,1.40541e-05,942022
1,0.0905405,1.41892e-05,927967
1,0.0905405,1.43243e-05,909317
1,0.0905405,1.44595e-05,970672
1,0.0905405,1.45946e-05,971653
1,0.0905405,1.47297e-05,914328
1,0.0905405,1.48649e-05,956287
1,0.0905405,1.5e-05,914921
1,0.0932432,5e-06,2.12143e+06
1,0.0932432,5.13514e-06,2.11804e+06
1,0.0932432,5.27027e-06,2.09279e+06
1,0.0932432,5.40541e-06,2.02119e+06
1,0.0932432,5.54054e-06,2.00588e+06
1,0.0932432,5.67568e-06,1.94123e+06
1,0.0932432,5.81081e-06,1.87894e+06
1,0.0932432,5.94595e-06,1.88686e+06
1,0.0932432,6.08108e-06,1.80073e+06
1,0.0932432,6.21622e-06,1.75246e+06
1,0.0932432,6.35135e-06,1.74338e+06
1,0.0932432,6.48649e-06,1.70976e+06
1,0.0932432,6.62162e-06,1.70046e+06
1,0.0932432,6.75676e-06,1.67101e+06
1,0.0932432,6.89189e-06,1.6598e+06
1,0.0932432,7.02703e-06,1.61056e+06
1,0.0932432,7.16216e-06,1.62373e+06
1,0.0932432,7.2973e-06,1.55087e+06
1,0.0932432,7.43243e-06,1.56646e+06
1,0.0932432,7.56757e-06,1.51916e+06
1,0.0932432,7.7027e-06,1.49306e+06
1,0.0932432,7.83784e-06,1.5411e+06
1,0.0932432,7.97297e-06,1.51052e+06
1,0.0932432,8.10811e-06,1.46672e+06
1,0.0932432,8.24324e-06,1.41868e+06
1,0.0932432,8.37838e-06,1.4022e+06
1,0.0932432,8.51351e-06,1.4065e+06
1,0.0932432,8.64865e-06,1.42265e+06
1,0.0932432,8.78378e-06,1.36904e+06
