omega,gamma,beta,firm,profit
1,0.17404,1.0404e-05,2,0.135433
1,0.17404,1.0596e-05,1,0.134041
1,0.17404,1.0596e-05,2,0.135441
1,0.17404,1.07879e-05,1,0.135869
1,0.17404,1.07879e-05,2,0.135734
1,0.17404,1.09798e-05,1,0.134561
1,0.17404,1.09798e-05,2,0.134247
1,0.17404,1.11717e-05,1,0.136275
1,0.17404,1.11717e-05,2,0.134817
1,0.17404,1.13636e-05,1,0.134839
1,0.17404,1.13636e-05,2,0.134872
1,0.17404,1.15556e-05,1,0.13443
1,0.17404,1.15556e-05,2,0.135984
1,0.17404,1.17475e-05,1,0.134702
1,0.17404,1.17475e-05,2,0.134578
1,0.17404,1.19394e-05,1,0.134607
1,0.17404,1.19394e-05,2,0.134415
1,0.17404,1.21313e-05,1,0.135489
1,0.17404,1.21313e-05,2,0.135637
1,0.17404,1.23232e-05,1,0.133509
1,0.17404,1.23232e-05,2,0.135043
1,0.17404,1.25151e-05,1,0.13505
1,0.17404,1.25151e-05,2,0.13566
1,0.17404,1.27071e-05,1,0.134958
1,0.17404,1.27071e-05,2,0.134585
1,0.17404,1.2899e-05,1,0.1348
1,0.17404,1.2899e-05,2,0.134761
1,0.17404,1.30909e-05,1,0.136477
1,0.17404,1.30909e-05,2,0.137055
1,0.17404,1.32828e-05,1,0.135148
1,0.17404,1.32828e-05,2,0.135381
1,0.17404,1.34747e-05,1,0.13477
1,0.17404,1.34747e-05,2,0.13519
1,0.17404,1.36667e-05,1,0.13347
1,0.17404,1.36667e-05,2,0.134314
1,0.17404,1.38586e-05,1,0.135248
1,0.17404,1.38586e-05,2,0.134135
1,0.17404,1.40505e-05,1,0.13418
1,0.17404,1.40505e-05,2,0.134086
1,0.17404,1.42424e-05,1,0.135514
1,0.17404,1.42424e-05,2,0.135601
1,0.17404,1.44343e-05,1,0.134266
1,0.17404,1.44343e-05,2,0.135858
1,0.17404,1.46262e-05,1,0.13549
1,0.17404,1.46262e-05,2,0.134042
1,0.17404,1.48182e-05,1,0.134341
1,0.17404,1.48182e-05,2,0.134723
1,0.17404,1.50101e-05,1,0.134169
1,0.17404,1.50101e-05,2,0.134358
1,0.17404,1.5202e-05,1,0.133616
1,0.17404,1.5202e-05,2,0.133021
1,0.176969,5.798e-06,1,0.134014
1,0.176969,5.798e-06,2,0.133854
1,0.176969,5.98992e-06,1,0.132229
1,0.176969,5.98992e-06,2,0.134085
1,0.176969,6.18184e-06,1,0.131937
1,0.176969,6.18184e-06,2,0.133092
1,0.176969,6.37376e-06,1,0.133969
1,0.176969,6.37376e-06,2,0.134555
1,0.176969,6.56567e-06,1,0.132605
1,0.176969,6.56567e-06,2,0.13392
1,0.176969,6.75759e-06,1,0.133402
1,0.176969,6.75759e-06,2,0.13338
1,0.176969,6.94951e-06,1,0.13348
1,0.176969,6.94951e-06,2,0.133137
1,0.176969,7.14143e-06,1,0.133627
1,0.176969,7.14143e-06,2,0.134261
1,0.176969,7.33335e-06,1,0.13499
1,0.176969,7.33335e-06,2,0.133793
1,0.176969,7.52527e-06,1,0.133248
1,0.176969,7.52527e-06,2,0.132921
1,0.176969,7.71718e-06,1,0.134853
1,0.176969,7.71718e-06,2,0.134835
1,0.176969,7.9091e-06,1,0.134748
1,0.176969,7.9091e-06,2,0.134364
1,0.176969,8.10102e-06,1,0.133491
1,0.176969,8.10102e-06,2,0.135051
1,0.176969,8.29294e-06,1,0.135006
1,0.176969,8.29294e-06,2,0.135007
1,0.176969,8.48486e-06,1,0.135823
1,0.176969,8.48486e-06,2,0.136508
1,0.176969,8.67678e-06,1,0.133829
1,0.176969,8.67678e-06,2,0.133845
1,0.176969,8.86869e-06,1,0.134135
1,0.176969,8.86869e-06,2,0.133241
1,0.176969,9.06061e-06,1,0.135441
1,0.176969,9.06061e-06,2,0.134307
1,0.176969,9.25253e-06,1,0.134215
1,0.176969,9.25253e-06,2,0.133692
1,0.176969,9.44445e-06,1,0.135567
1,0.176969,9.44445e-06,2,0.134533
1,0.176969,9.63637e-06,1,0.133475
1,0.176969,9.63637e-06,2,0.13367
1,0.176969,9.82829e-06,1,0.134754
1,0.176969,9.82829e-06,2,0.134545
1,0.176969,1.00202e-05,1,0.134853
1,0.176969,1.00202e-05,2,0.134209
1,0.176969,1.02121e-05,1,0.13554
1,0.176969,1.02121e-05,2,0.135208
1,0.176969,1.0404e-05,1,0.135526
1,0.176969,1.0404e-05,2,0.135714
1,0.176969,1.0596e-05,1,0.135824
1,0.176969,1.0596e-05,2,0.133824
1,0.176969,1.07879e-05,1,0.134251
1,0.176969,1.07879e-05,2,0.135835
1,0.176969,1.09798e-05,1,0.133551
1,0.176969,1.09798e-05,2,0.133874
1,0.176969,1.11717e-05,1,0.135313
1,0.176969,1.11717e-05,2,0.135465
1,0.176969,1.13636e-05,1,0.134596
1,0.176969,1.13636e-05,2,0.134409
1,0.176969,1.15556e-05,1,0.134924
1,0.176969,1.15556e-05,2,0.135343
1,0.176969,1.17475e-05,1,0.134736
1,0.176969,1.17475e-05,2,0.135663
1,0.176969,1.19394e-05,1,0.13516
1,0.176969,1.19394e-05,2,0.135252
1,0.176969,1.21313e-05,1,0.134885
1,0.176969,1.21313e-05,2,0.135039
1,0.176969,1.23232e-05,1,0.135005
1,0.176969,1.23232e-05,2,0.1353
1,0.176969,1.25151e-05,1,0.135793
1,0.176969,1.25151e-05,2,0.13503
1,0.176969,1.27071e-05,1,0.135543
1,0.176969,1.27071e-05,2,0.13533
1,0.176969,1.2899e-05,1,0.13386
1,0.176969,1.2899e-05,2,0.135186
1,0.176969,1.30909e-05,1,0.135499
1,0.176969,1.30909e-05,2,0.135509
1,0.176969,1.32828e-05,1,0.134366
1,0.176969,1.32828e-05,2,0.134382
1,0.176969,1.34747e-05,1,0.135218
1,0.176969,1.34747e-05,2,0.135025
1,0.176969,1.36667e-05,1,0.134447
1,0.176969,1.36667e-05,2,0.134216
1,0.176969,1.38586e-05,1,0.136401
1,0.176969,1.38586e-05,2,0.136147
1,0.176969,1.40505e-05,1,0.135595
1,0.176969,1.40505e-05,2,0.134605
1,0.176969,1.42424e-05,1,0.134571
1,0.176969,1.42424e-05,2,0.134442
1,0.176969,1.44343e-05,1,0.134399
1,0.176969,1.44343e-05,2,0.135781
1,0.176969,1.46262e-05,1,0.135863
1,0.176969,1.46262e-05,2,0.134917
1,0.176969,1.48182e-05,1,0.133305
1,0.176969,1.48182e-05,2,0.134687
1,0.176969,1.50101e-05,1,0.135614
1,0.176969,1.50101e-05,2,0.135774
1,0.176969,1.5202e-05,1,0.133356
1,0.176969,1.5202e-05,2,0.133751
1,0.179898,5.798e-06,1,0.133329
1,0.179898,5.798e-06,2,0.13402
1,0.179898,5.98992e-06,1,0.133705
1,0.179898,5.98992e-06,2,0.134049
1,0.179898,6.18184e-06,1,0.134245
1,0.179898,6.18184e-06,2,0.133983
1,0.179898,6.37376e-06,1,0.132964
1,0.179898,6.37376e-06,2,0.13309
1,0.179898,6.56567e-06,1,0.133914
1,0.179898,6.56567e-06,2,0.13448
1,0.179898,6.75759e-06,1,0.134314
1,0.179898,6.75759e-06,2,0.134189
1,0.179898,6.94951e-06,1,0.13408
1,0.179898,6.94951e-06,2,0.13394
1,0.179898,7.14143e-06,1,0.133608
1,0.179898,7.14143e-06,2,0.134167
1,0.179898,7.33335e-06,1,0.135817
1,0.179898,7.33335e-06,2,0.134054
1,0.179898,7.52527e-06,1,0.135044
1,0.179898,7.52527e-06,2,0.13511
1,0.179898,7.71718e-06,1,0.133863
1,0.179898,7.71718e-06,2,0.133768
1,0.179898,7.9091e-06,1,0.133724
1,0.179898,7.9091e-06,2,0.133671
1,0.179898,8.10102e-06,1,0.135089
1,0.179898,8.10102e-06,2,0.13527
1,0.179898,8.29294e-06,1,0.134847
1,0.179898,8.29294e-06,2,0.135087
1,0.179898,8.48486e-06,1,0.133117
1,0.179898,8.48486e-06,2,0.134436
1,0.179898,8.67678e-06,1,0.13491
1,0.179898,8.67678e-06,2,0.134633
1,0.179898,8.86869e-06,1,0.134417
1,0.179898,8.86869e-06,2,0.134127
1,0.179898,9.06061e-06,1,0.135059
1,0.179898,9.06061e-06,2,0.134406
1,0.179898,9.25253e-06,1,0.133466
1,0.179898,9.25253e-06,2,0.133865
1,0.179898,9.44445e-06,1,0.13493
1,0.179898,9.44445e-06,2,0.134
1,0.179898,9.63637e-06,1,0.134864
1,0.179898,9.63637e-06,2,0.135041
1,0.179898,9.82829e-06,1,0.135931
1,0.179898,9.82829e-06,2,0.135938
1,0.179898,1.00202e-05,1,0.136003
1,0.179898,1.00202e-05,2,0.136423
1,0.179898,1.02121e-05,1,0.134464
1,0.179898,1.02121e-05,2,0.134958
1,0.179898,1.0404e-05,1,0.134371
1,0.179898,1.0404e-05,2,0.134358
1,0.179898,1.0596e-05,1,0.135206
1,0.179898,1.0596e-05,2,0.135782
1,0.179898,1.07879e-05,1,0.135058
1,0.179898,1.07879e-05,2,0.134902
1,0.179898,1.09798e-05,1,0.133853
1,0.179898,1.09798e-05,2,0.13442
1,0.179898,1.11717e-05,1,0.134337
1,0.179898,1.11717e-05,2,0.134352
1,0.179898,1.13636e-05,1,0.134912
1,0.179898,1.13636e-05,2,0.135829
1,0.179898,1.15556e-05,1,0.134198
1,0.179898,1.15556e-05,2,0.136104
1,0.179898,1.17475e-05,1,0.135267
1,0.179898,1.17475e-05,2,0.135041
1,0.179898,1.19394e-05,1,0.135614
1,0.179898,1.19394e-05,2,0.134519
1,0.179898,1.21313e-05,1,0.135629
1,0.179898,1.21313e-05,2,0.135606
1,0.179898,1.23232e-05,1,0.135892
1,0.179898,1.23232e-05,2,0.135384
1,0.179898,1.25151e-05,1,0.133858
1,0.179898,1.25151e-05,2,0.134336
1,0.179898,1.27071e-05,1,0.134852
1,0.179898,1.27071e-05,2,0.135458
1,0.179898,1.2899e-05,1,0.13587
1,0.179898,1.2899e-05,2,0.135064
1,0.179898,1.30909e-05,1,0.132881
1,0.179898,1.30909e-05,2,0.13458
1,0.179898,1.32828e-05,1,0.134668
1,0.179898,1.32828e-05,2,0.134583
1,0.179898,1.34747e-05,1,0.134423
1,0.179898,1.34747e-05,2,0.134733
1,0.179898,1.36667e-05,1,0.134701
1,0.179898,1.36667e-05,2,0.134218
1,0.179898,1.38586e-05,1,0.13487
1,0.179898,1.38586e-05,2,0.136099
1,0.179898,1.40505e-05,1,0.133684
1,0.179898,1.40505e-05,2,0.134761
1,0.179898,1.42424e-05,1,0.133978
1,0.179898,1.42424e-05,2,0.133442
1,0.179898,1.44343e-05,1,0.13476
1,0.179898,1.44343e-05,2,0.133874
1,0.179898,1.46262e-05,1,0.135157
1,0.179898,1.46262e-05,2,0.13641
1,0.179898,1.48182e-05,1,0.134507
1,0.179898,1.48182e-05,2,0.134803
1,0.179898,1.50101e-05,1,0.133891
1,0.179898,1.50101e-05,2,0.135098
1,0.179898,1.5202e-05,1,0.136299
1,0.179898,1.5202e-05,2,0.136824
1,0.182827,5.798e-06,1,0.134688
1,0.182827,5.798e-06,2,0.133804
1,0.182827,5.98992e-06,1,0.133572
1,0.182827,5.98992e-06,2,0.133827
1,0.182827,6.18184e-06,1,0.133977
1,0.182827,6.18184e-06,2,0.134647
1,0.182827,6.37376e-06,1,0.132575
1,0.182827,6.37376e-06,2,0.133394
1,0.182827,6.56567e-06,1,0.133752
1,0.182827,6.56567e-06,2,0.133777
1,0.182827,6.75759e-06,1,0.136211
1,0.182827,6.75759e-06,2,0.135329
1,0.182827,6.94951e-06,1,0.133447
1,0.182827,6.94951e-06,2,0.133517
1,0.182827,7.14143e-06,1,0.133957
1,0.182827,7.14143e-06,2,0.133744
1,0.182827,7.33335e-06,1,0.133829
1,0.182827,7.33335e-06,2,0.133378
1,0.182827,7.52527e-06,1,0.134428
1,0.182827,7.52527e-06,2,0.133794
1,0.182827,7.71718e-06,1,0.134872
1,0.182827,7.71718e-06,2,0.135073
1,0.182827,7.9091e-06,1,0.135311
1,0.182827,7.9091e-06,2,0.13539
1,0.182827,8.10102e-06,1,0.133746
1,0.182827,8.10102e-06,2,0.13377
1,0.182827,8.29294e-06,1,0.133863
1,0.182827,8.29294e-06,2,0.13494
1,0.182827,8.48486e-06,1,0.134273
1,0.182827,8.48486e-06,2,0.134371
1,0.182827,8.67678e-06,1,0.134371
1,0.182827,8.67678e-06,2,0.134343
1,0.182827,8.86869e-06,1,0.135214
1,0.182827,8.86869e-06,2,0.135078
1,0.182827,9.06061e-06,1,0.134121
1,0.182827,9.06061e-06,2,0.133895
1,0.182827,9.25253e-06,1,0.134353
1,0.182827,9.25253e-06,2,0.135871
1,0.182827,9.44445e-06,1,0.134062
1,0.182827,9.44445e-06,2,0.134815
1,0.182827,9.63637e-06,1,0.134238
1,0.182827,9.63637e-06,2,0.135597
1,0.182827,9.82829e-06,1,0.134902
1,0.182827,9.82829e-06,2,0.135199
1,0.182827,1.00202e-05,1,0.134815
1,0.182827,1.00202e-05,2,0.134459
1,0.182827,1.02121e-05,1,0.134426
1,0.182827,1.02121e-05,2,0.13493
1,0.182827,1.0404e-05,1,0.134384
1,0.182827,1.0404e-05,2,0.134135
1,0.182827,1.0596e-05,1,0.134681
1,0.182827,1.0596e-05,2,0.134654
1,0.182827,1.07879e-05,1,0.13486
1,0.182827,1.07879e-05,2,0.135295
1,0.182827,1.09798e-05,1,0.134917
1,0.182827,1.09798e-05,2,0.135157
1,0.182827,1.11717e-05,1,0.134942
1,0.182827,1.11717e-05,2,0.135332
1,0.182827,1.13636e-05,1,0.135282
1,0.182827,1.13636e-05,2,0.134165
1,0.182827,1.15556e-05,1,0.134857
1,0.182827,1.15556e-05,2,0.134643
1,0.182827,1.17475e-05,1,0.136469
1,0.182827,1.17475e-05,2,0.135909
1,0.182827,1.19394e-05,1,0.134813
1,0.182827,1.19394e-05,2,0.134784
1,0.182827,1.21313e-05,1,0.136995
1,0.182827,1.21313e-05,2,0.135869
1,0.182827,1.23232e-05,1,0.133593
1,0.182827,1.23232e-05,2,0.133923
1,0.182827,1.25151e-05,1,0.133774
1,0.182827,1.25151e-05,2,0.134603
1,0.182827,1.27071e-05,1,0.135266
1,0.182827,1.27071e-05,2,0.134201
1,0.182827,1.2899e-05,1,0.134936
1,0.182827,1.2899e-05,2,0.134378
1,0.182827,1.30909e-05,1,0.135756
1,0.182827,1.30909e-05,2,0.134826
1,0.182827,1.32828e-05,1,0.133967
1,0.182827,1.32828e-05,2,0.134273
1,0.182827,1.34747e-05,1,0.134837
1,0.182827,1.34747e-05,2,0.135077
1,0.182827,1.36667e-05,1,0.134274
1,0.182827,1.36667e-05,2,0.134346
1,0.182827,1.38586e-05,1,0.134544
1,0.182827,1.38586e-05,2,0.134494
1,0.182827,1.40505e-05,1,0.133472
1,0.182827,1.40505e-05,2,0.134251
1,0.182827,1.42424e-05,1,0.133105
1,0.182827,1.42424e-05,2,0.134321
1,0.182827,1.44343e-05,1,0.135267
1,0.182827,1.44343e-05,2,0.133132
1,0.182827,1.46262e-05,1,0.134766
1,0.182827,1.46262e-05,2,0.135085
1,0.182827,1.48182e-05,1,0.134283
1,0.182827,1.48182e-05,2,0.134096
1,0.182827,1.50101e-05,1,0.134442
1,0.182827,1.50101e-05,2,0.134991
1,0.182827,1.5202e-05,1,0.134205
1,0.182827,1.5202e-05,2,0.135298
1,0.185756,5.798e-06,1,0.133888
1,0.185756,5.798e-06,2,0.133439
1,0.185756,5.98992e-06,1,0.133059
1,0.185756,5.98992e-06,2,0.133216
1,0.185756,6.18184e-06,1,0.133034
1,0.185756,6.18184e-06,2,0.134828
1,0.185756,6.37376e-06,1,0.134795
1,0.185756,6.37376e-06,2,0.134512
1,0.185756,6.56567e-06,1,0.135279
1,0.185756,6.56567e-06,2,0.133725
1,0.185756,6.75759e-06,1,0.136152
1,0.185756,6.75759e-06,2,0.134861
1,0.185756,6.94951e-06,1,0.134459
1,0.185756,6.94951e-06,2,0.134517
1,0.185756,7.14143e-06,1,0.134196
1,0.185756,7.14143e-06,2,0.134767
1,0.185756,7.33335e-06,1,0.13447
1,0.185756,7.33335e-06,2,0.133169
1,0.185756,7.52527e-06,1,0.134072
1,0.185756,7.52527e-06,2,0.133664
1,0.185756,7.71718e-06,1,0.134018
1,0.185756,7.71718e-06,2,0.134446
1,0.185756,7.9091e-06,1,0.13327
1,0.185756,7.9091e-06,2,0.133145
1,0.185756,8.10102e-06,1,0.133806
1,0.185756,8.10102e-06,2,0.133741
1,0.185756,8.29294e-06,1,0.133906
1,0.185756,8.29294e-06,2,0.1346
1,0.185756,8.48486e-06,1,0.134202
1,0.185756,8.48486e-06,2,0.134153
1,0.185756,8.67678e-06,1,0.133876
1,0.185756,8.67678e-06,2,0.133885
1,0.185756,8.86869e-06,1,0.134812
1,0.185756,8.86869e-06,2,0.134612
1,0.185756,9.06061e-06,1,0.133831
1,0.185756,9.06061e-06,2,0.134456
1,0.185756,9.25253e-06,1,0.134716
1,0.185756,9.25253e-06,2,0.135385
1,0.185756,9.44445e-06,1,0.135567
1,0.185756,9.44445e-06,2,0.135829
1,0.185756,9.63637e-06,1,0.134279
1,0.185756,9.63637e-06,2,0.133955
1,0.185756,9.82829e-06,1,0.134827
1,0.185756,9.82829e-06,2,0.134271
1,0.185756,1.00202e-05,1,0.134061
1,0.185756,1.00202e-05,2,0.134294
1,0.185756,1.02121e-05,1,0.134238
1,0.185756,1.02121e-05,2,0.134482
1,0.185756,1.0404e-05,1,0.134684
1,0.185756,1.0404e-05,2,0.13424
1,0.185756,1.0596e-05,1,0.135298
1,0.185756,1.0596e-05,2,0.134328
1,0.185756,1.07879e-05,1,0.134865
1,0.185756,1.07879e-05,2,0.13434
1,0.185756,1.09798e-05,1,0.133018
1,0.185756,1.09798e-05,2,0.134489
1,0.185756,1.11717e-05,1,0.133297
1,0.185756,1.11717e-05,2,0.134243
1,0.185756,1.13636e-05,1,0.134261
1,0.185756,1.13636e-05,2,0.134155
1,0.185756,1.15556e-05,1,0.133825
1,0.185756,1.15556e-05,2,0.134318
1,0.185756,1.17475e-05,1,0.134847
1,0.185756,1.17475e-05,2,0.134938
1,0.185756,1.19394e-05,1,0.135165
1,0.185756,1.19394e-05,2,0.134243
1,0.185756,1.21313e-05,1,0.134212
1,0.185756,1.21313e-05,2,0.133952
1,0.185756,1.23232e-05,1,0.13418
1,0.185756,1.23232e-05,2,0.134219
1,0.185756,1.25151e-05,1,0.135197
1,0.185756,1.25151e-05,2,0.135203
1,0.185756,1.27071e-05,1,0.133592
1,0.185756,1.27071e-05,2,0.133453
1,0.185756,1.2899e-05,1,0.135691
1,0.185756,1.2899e-05,2,0.135052
1,0.185756,1.30909e-05,1,0.134061
1,0.185756,1.30909e-05,2,0.135536
1,0.185756,1.32828e-05,1,0.135326
1,0.185756,1.32828e-05,2,0.134431
1,0.185756,1.34747e-05,1,0.134257
1,0.185756,1.34747e-05,2,0.135028
1,0.185756,1.36667e-05,1,0.134534
1,0.185756,1.36667e-05,2,0.1346
1,0.185756,1.38586e-05,1,0.13462
1,0.185756,1.38586e-05,2,0.136121
1,0.185756,1.40505e-05,1,0.136132
1,0.185756,1.40505e-05,2,0.135303
1,0.185756,1.42424e-05,1,0.134395
1,0.185756,1.42424e-05,2,0.133886
1,0.185756,1.44343e-05,1,0.135615
1,0.185756,1.44343e-05,2,0.135048
1,0.185756,1.46262e-05,1,0.135149
1,0.185756,1.46262e-05,2,0.134688
1,0.185756,1.48182e-05,1,0.134977
1,0.185756,1.48182e-05,2,0.135202
1,0.185756,1.50101e-05,1,0.134478
1,0.185756,1.50101e-05,2,0.135628
1,0.185756,1.5202e-05,1,0.135325
1,0.185756,1.5202e-05,2,0.134339
1,0.188685,5.798e-06,1,0.133219
1,0.188685,5.798e-06,2,0.13292
1,0.188685,5.98992e-06,1,0.13418
1,0.188685,5.98992e-06,2,0.134391
1,0.188685,6.18184e-06,1,0.134235
1,0.188685,6.18184e-06,2,0.134162
1,0.188685,6.37376e-06,1,0.134184
1,0.188685,6.37376e-06,2,0.13455
1,0.188685,6.56567e-06,1,0.13477
1,0.188685,6.56567e-06,2,0.134261
1,0.188685,6.75759e-06,1,0.133824
1,0.188685,6.75759e-06,2,0.133946
1,0.188685,6.94951e-06,1,0.132107
1,0.188685,6.94951e-06,2,0.133478
1,0.188685,7.14143e-06,1,0.13333
1,0.188685,7.14143e-06,2,0.133532
1,0.188685,7.33335e-06,1,0.133089
1,0.188685,7.33335e-06,2,0.132094
1,0.188685,7.52527e-06,1,0.132674
1,0.188685,7.52527e-06,2,0.133166
1,0.188685,7.71718e-06,1,0.133605
1,0.188685,7.71718e-06,2,0.133332
1,0.188685,7.9091e-06,1,0.134465
1,0.188685,7.9091e-06,2,0.133529
1,0.188685,8.10102e-06,1,0.132133
1,0.188685,8.10102e-06,2,0.133258
1,0.188685,8.29294e-06,1,0.134997
1,0.188685,8.29294e-06,2,0.134233
1,0.188685,8.48486e-06,1,0.132806
1,0.188685,8.48486e-06,2,0.133449
1,0.188685,8.67678e-06,1,0.135157
1,0.188685,8.67678e-06,2,0.134985
1,0.188685,8.86869e-06,1,0.133953
1,0.188685,8.86869e-06,2,0.134385
1,0.188685,9.06061e-06,1,0.133772
1,0.188685,9.06061e-06,2,0.134873
1,0.188685,9.25253e-06,1,0.134021
1,0.188685,9.25253e-06,2,0.13447
1,0.188685,9.44445e-06,1,0.134453
1,0.188685,9.44445e-06,2,0.133886
1,0.188685,9.63637e-06,1,0.134911
1,0.188685,9.63637e-06,2,0.133558
1,0.188685,9.82829e-06,1,0.134252
1,0.188685,9.82829e-06,2,0.133423
1,0.188685,1.00202e-05,1,0.132927
1,0.188685,1.00202e-05,2,0.133194
1,0.188685,1.02121e-05,1,0.134068
1,0.188685,1.02121e-05,2,0.133548
1,0.188685,1.0404e-05,1,0.13512
1,0.188685,1.0404e-05,2,0.134514
1,0.188685,1.0596e-05,1,0.133161
1,0.188685,1.0596e-05,2,0.134002
1,0.188685,1.07879e-05,1,0.132942
1,0.188685,1.07879e-05,2,0.133714
1,0.188685,1.09798e-05,1,0.133854
1,0.188685,1.09798e-05,2,0.13391
1,0.188685,1.11717e-05,1,0.134781
1,0.188685,1.11717e-05,2,0.135974
1,0.188685,1.13636e-05,1,0.133477
1,0.188685,1.13636e-05,2,0.132915
1,0.188685,1.15556e-05,1,0.135469
1,0.188685,1.15556e-05,2,0.134563
1,0.188685,1.17475e-05,1,0.134902
1,0.188685,1.17475e-05,2,0.134638
1,0.188685,1.19394e-05,1,0.132827
1,0.188685,1.19394e-05,2,0.133832
1,0.188685,1.21313e-05,1,0.134549
1,0.188685,1.21313e-05,2,0.135144
1,0.188685,1.23232e-05,1,0.134114
1,0.188685,1.23232e-05,2,0.134589
1,0.188685,1.25151e-05,1,0.134057
1,0.188685,1.25151e-05,2,0.13409
1,0.188685,1.27071e-05,1,0.133497
1,0.188685,1.27071e-05,2,0.13462
1,0.188685,1.2899e-05,1,0.134632
1,0.188685,1.2899e-05,2,0.134725
1,0.188685,1.30909e-05,1,0.135941
1,0.188685,1.30909e-05,2,0.134871
1,0.188685,1.32828e-05,1,0.136156
1,0.188685,1.32828e-05,2,0.134588
1,0.188685,1.34747e-05,1,0.134986
1,0.188685,1.34747e-05,2,0.134556
1,0.188685,1.36667e-05,1,0.135675
1,0.188685,1.36667e-05,2,0.136152
1,0.188685,1.38586e-05,1,0.134485
1,0.188685,1.38586e-05,2,0.135197
1,0.188685,1.40505e-05,1,0.134782
1,0.188685,1.40505e-05,2,0.134592
1,0.188685,1.42424e-05,1,0.134822
1,0.188685,1.42424e-05,2,0.135652
1,0.188685,1.44343e-05,1,0.13473
1,0.188685,1.44343e-05,2,0.133633
1,0.188685,1.46262e-05,1,0.135585
1,0.188685,1.46262e-05,2,0.134916
1,0.188685,1.48182e-05,1,0.133127
1,0.188685,1.48182e-05,2,0.133743
1,0.188685,1.50101e-05,1,0.135413
1,0.188685,1.50101e-05,2,0.135007
1,0.188685,1.5202e-05,1,0.134286
1,0.188685,1.5202e-05,2,0.133948
1,0.191615,5.798e-06,1,0.133633
1,0.191615,5.798e-06,2,0.133254
1,0.191615,5.98992e-06,1,0.132747
1,0.191615,5.98992e-06,2,0.134485
1,0.191615,6.18184e-06,1,0.134079
1,0.191615,6.18184e-06,2,0.13456
1,0.191615,6.37376e-06,1,0.133652
1,0.191615,6.37376e-06,2,0.134137
1,0.191615,6.56567e-06,1,0.132417
1,0.191615,6.56567e-06,2,0.134599
1,0.191615,6.75759e-06,1,0.135236
1,0.191615,6.75759e-06,2,0.134981
1,0.191615,6.94951e-06,1,0.133127
1,0.191615,6.94951e-06,2,0.133443
1,0.191615,7.14143e-06,1,0.133581
1,0.191615,7.14143e-06,2,0.133026
1,0.191615,7.33335e-06,1,0.132797
1,0.191615,7.33335e-06,2,0.132905
1,0.191615,7.52527e-06,1,0.13386
1,0.191615,7.52527e-06,2,0.133919
1,0.191615,7.71718e-06,1,0.134004
1,0.191615,7.71718e-06,2,0.134112
1,0.191615,7.9091e-06,1,0.132687
1,0.191615,7.9091e-06,2,0.134258
1,0.191615,8.10102e-06,1,0.134354
1,0.191615,8.10102e-06,2,0.13286
1,0.191615,8.29294e-06,1,0.13467
1,0.191615,8.29294e-06,2,0.134294
1,0.191615,8.48486e-06,1,0.134001
1,0.191615,8.48486e-06,2,0.134253
1,0.191615,8.67678e-06,1,0.134197
1,0.191615,8.67678e-06,2,0.133998
1,0.191615,8.86869e-06,1,0.134973
1,0.191615,8.86869e-06,2,0.133987
1,0.191615,9.06061e-06,1,0.13431
1,0.191615,9.06061e-06,2,0.134218
1,0.191615,9.25253e-06,1,0.13444
1,0.191615,9.25253e-06,2,0.134967
1,0.191615,9.44445e-06,1,0.132998
1,0.191615,9.44445e-06,2,0.133316
1,0.191615,9.63637e-06,1,0.134056
1,0.191615,9.63637e-06,2,0.134393
1,0.191615,9.82829e-06,1,0.134822
1,0.191615,9.82829e-06,2,0.134291
1,0.191615,1.00202e-05,1,0.133507
1,0.191615,1.00202e-05,2,0.134245
1,0.191615,1.02121e-05,1,0.134763
1,0.191615,1.02121e-05,2,0.135748
1,0.191615,1.0404e-05,1,0.133701
1,0.191615,1.0404e-05,2,0.134985
1,0.191615,1.0596e-05,1,0.134539
1,0.191615,1.0596e-05,2,0.134872
1,0.191615,1.07879e-05,1,0.133812
1,0.191615,1.07879e-05,2,0.135494
1,0.191615,1.09798e-05,1,0.135379
1,0.191615,1.09798e-05,2,0.134535
1,0.191615,1.11717e-05,1,0.134727
1,0.191615,1.11717e-05,2,0.133888
1,0.191615,1.13636e-05,1,0.135159
1,0.191615,1.13636e-05,2,0.135692
1,0.191615,1.15556e-05,1,0.134863
1,0.191615,1.15556e-05,2,0.13416
1,0.191615,1.17475e-05,1,0.135631
1,0.191615,1.17475e-05,2,0.136913
1,0.191615,1.19394e-05,1,0.134813
1,0.191615,1.19394e-05,2,0.133627
1,0.191615,1.21313e-05,1,0.135215
1,0.191615,1.21313e-05,2,0.135371
1,0.191615,1.23232e-05,1,0.135935
1,0.191615,1.23232e-05,2,0.134694
1,0.191615,1.25151e-05,1,0.132938
1,0.191615,1.25151e-05,2,0.133534
1,0.191615,1.27071e-05,1,0.13604
1,0.191615,1.27071e-05,2,0.133976
1,0.191615,1.2899e-05,1,0.136079
1,0.191615,1.2899e-05,2,0.135994
1,0.191615,1.30909e-05,1,0.135784
1,0.191615,1.30909e-05,2,0.134559
1,0.191615,1.32828e-05,1,0.135463
1,0.191615,1.32828e-05,2,0.135855
1,0.191615,1.34747e-05,1,0.134794
1,0.191615,1.34747e-05,2,0.134082
1,0.191615,1.36667e-05,1,0.13492
1,0.191615,1.36667e-05,2,0.134874
1,0.191615,1.38586e-05,1,0.134398
