omega,alpha,beta,t
0.8,0.114865,1.09459e-05,1.18915e+06
0.8,0.114865,1.10811e-05,1.21341e+06
0.8,0.114865,1.12162e-05,1.16858e+06
0.8,0.114865,1.13514e-05,1.16465e+06
0.8,0.114865,1.14865e-05,1.20365e+06
0.8,0.114865,1.16216e-05,1.1445e+06
0.8,0.114865,1.17568e-05,1.15872e+06
0.8,0.114865,1.18919e-05,1.16733e+06
0.8,0.114865,1.2027e-05,1.13967e+06
0.8,0.114865,1.21622e-05,1.07258e+06
0.8,0.114865,1.22973e-05,1.10548e+06
0.8,0.114865,1.24324e-05,1.08679e+06
0.8,0.114865,1.25676e-05,1.15853e+06
0.8,0.114865,1.27027e-05,1.08104e+06
0.8,0.114865,1.28378e-05,1.06104e+06
0.8,0.114865,1.2973e-05,1.04368e+06
0.8,0.114865,1.31081e-05,1.04472e+06
0.8,0.114865,1.32432e-05,1.02644e+06
0.8,0.114865,1.33784e-05,1.00728e+06
0.8,0.114865,1.35135e-05,1.03807e+06
0.8,0.114865,1.36486e-05,1.05909e+06
0.8,0.114865,1.37838e-05,1.03061e+06
0.8,0.114865,1.39189e-05,1.01582e+06
0.8,0.114865,1.40541e-05,974926
0.8,0.114865,1.41892e-05,975562
0.8,0.114865,1.43243e-05,959939
0.8,0.114865,1.44595e-05,990827
0.8,0.114865,1.45946e-05,967158
0.8,0.114865,1.47297e-05,967982
0.8,0.114865,1.48649e-05,954933
0.8,0.114865,1.5e-05,908282
0.8,0.117568,5e-06,2.2454e+06
0.8,0.117568,5.13514e-06,2.24624e+06
0.8,0.117568,5.27027e-06,2.17387e+06
0.8,0.117568,5.40541e-06,2.1036e+06
0.8,0.117568,5.54054e-06,2.07588e+06
0.8,0.117568,5.67568e-06,2.0441e+06
0.8,0.117568,5.81081e-06,2.00214e+06
0.8,0.117568,5.94595e-06,1.95215e+06
0.8,0.117568,6.08108e-06,1.87964e+06
0.8,0.117568,6.21622e-06,1.89329e+06
0.8,0.117568,6.35135e-06,1.8559e+06
0.8,0.117568,6.48649e-06,1.81484e+06
0.8,0.117568,6.62162e-06,1.80724e+06
0.8,0.117568,6.75676e-06,1.75082e+06
0.8,0.117568,6.89189e-06,1.73092e+06
0.8,0.117568,7.02703e-06,1.71788e+06
0.8,0.117568,7.16216e-06,1.67019e+06
0.8,0.117568,7.2973e-06,1.64447e+06
0.8,0.117568,7.43243e-06,1.60281e+06
0.8,0.117568,7.56757e-06,1.56485e+06
0.8,0.117568,7.7027e-06,1.59255e+06
0.8,0.117568,7.83784e-06,1.56343e+06
0.8,0.117568,7.97297e-06,1.56518e+06
0.8,0.117568,8.10811e-06,1.52923e+06
0.8,0.117568,8.24324e-06,1.51773e+06
0.8,0.117568,8.37838e-06,1.52646e+06
0.8,0.117568,8.51351e-06,1.47214e+06
0.8,0.117568,8.64865e-06,1.45038e+06
0.8,0.117568,8.78378e-06,1.41253e+06
0.8,0.117568,8.91892e-06,1.43476e+06
0.8,0.117568,9.05405e-06,1.41266e+06
0.8,0.117568,9.18919e-06,1.38078e+06
0.8,0.117568,9.32432e-06,1.32109e+06
0.8,0.117568,9.45946e-06,1.3443e+06
0.8,0.117568,9.59459e-06,1.33987e+06
0.8,0.117568,9.72973e-06,1.2968e+06
0.8,0.117568,9.86486e-06,1.30022e+06
0.8,0.117568,1e-05,1.28829e+06
0.8,0.117568,1.01351e-05,1.27553e+06
0.8,0.117568,1.02703e-05,1.27337e+06
0.8,0.117568,1.04054e-05,1.23325e+06
0.8,0.117568,1.05405e-05,1.23487e+06
0.8,0.117568,1.06757e-05,1.202e+06
0.8,0.117568,1.08108e-05,1.25262e+06
0.8,0.117568,1.09459e-05,1.24005e+06
0.8,0.117568,1.10811e-05,1.17428e+06
0.8,0.117568,1.12162e-05,1.19421e+06
0.8,0.117568,1.13514e-05,1.16718e+06
0.8,0.117568,1.14865e-05,1.15883e+06
0.8,0.117568,1.16216e-05,1.13796e+06
0.8,0.117568,1.17568e-05,1.15318e+06
0.8,0.117568,1.18919e-05,1.13328e+06
0.8,0.117568,1.2027e-05,1.13015e+06
0.8,0.117568,1.21622e-05,1.10235e+06
0.8,0.117568,1.22973e-05,1.08521e+06
0.8,0.117568,1.24324e-05,1.07319e+06
0.8,0.117568,1.25676e-05,1.10762e+06
0.8,0.117568,1.27027e-05,1.11196e+06
0.8,0.117568,1.28378e-05,1.0687e+06
0.8,0.117568,1.2973e-05,1.05159e+06
0.8,0.117568,1.31081e-05,1.04285e+06
0.8,0.117568,1.32432e-05,1.04357e+06
0.8,0.117568,1.33784e-05,1.04017e+06
0.8,0.117568,1.35135e-05,1.02339e+06
0.8,0.117568,1.36486e-05,1.01846e+06
0.8,0.117568,1.37838e-05,1.0628e+06
0.8,0.117568,1.39189e-05,1.02965e+06
0.8,0.117568,1.40541e-05,973506
0.8,0.117568,1.41892e-05,988905
0.8,0.117568,1.43243e-05,1.02008e+06
0.8,0.117568,1.44595e-05,992895
0.8,0.117568,1.45946e-05,971147
0.8,0.117568,1.47297e-05,987694
0.8,0.117568,1.48649e-05,948003
0.8,0.117568,1.5e-05,935573
0.8,0.12027,5e-06,2.33804e+06
0.8,0.12027,5.13514e-06,2.22498e+06
0.8,0.12027,5.27027e-06,2.16162e+06
0.8,0.12027,5.40541e-06,2.12998e+06
0.8,0.12027,5.54054e-06,2.07453e+06
0.8,0.12027,5.67568e-06,2.04333e+06
0.8,0.12027,5.81081e-06,1.96559e+06
0.8,0.12027,5.94595e-06,1.92571e+06
0.8,0.12027,6.08108e-06,1.89901e+06
0.8,0.12027,6.21622e-06,1.92418e+06
0.8,0.12027,6.35135e-06,1.88355e+06
0.8,0.12027,6.48649e-06,1.84686e+06
0.8,0.12027,6.62162e-06,1.76279e+06
0.8,0.12027,6.75676e-06,1.75262e+06
0.8,0.12027,6.89189e-06,1.7671e+06
0.8,0.12027,7.02703e-06,1.72996e+06
0.8,0.12027,7.16216e-06,1.68051e+06
0.8,0.12027,7.2973e-06,1.6516e+06
0.8,0.12027,7.43243e-06,1.66536e+06
0.8,0.12027,7.56757e-06,1.62108e+06
0.8,0.12027,7.7027e-06,1.59704e+06
0.8,0.12027,7.83784e-06,1.57706e+06
0.8,0.12027,7.97297e-06,1.53686e+06
0.8,0.12027,8.10811e-06,1.54548e+06
0.8,0.12027,8.24324e-06,1.49564e+06
0.8,0.12027,8.37838e-06,1.47654e+06
0.8,0.12027,8.51351e-06,1.47478e+06
0.8,0.12027,8.64865e-06,1.40975e+06
0.8,0.12027,8.78378e-06,1.44224e+06
0.8,0.12027,8.91892e-06,1.40286e+06
0.8,0.12027,9.05405e-06,1.4314e+06
0.8,0.12027,9.18919e-06,1.38218e+06
0.8,0.12027,9.32432e-06,1.35274e+06
0.8,0.12027,9.45946e-06,1.38144e+06
0.8,0.12027,9.59459e-06,1.29518e+06
0.8,0.12027,9.72973e-06,1.30196e+06
0.8,0.12027,9.86486e-06,1.32454e+06
0.8,0.12027,1e-05,1.25598e+06
0.8,0.12027,1.01351e-05,1.29765e+06
0.8,0.12027,1.02703e-05,1.29686e+06
0.8,0.12027,1.04054e-05,1.21579e+06
0.8,0.12027,1.05405e-05,1.23851e+06
0.8,0.12027,1.06757e-05,1.23482e+06
0.8,0.12027,1.08108e-05,1.2105e+06
0.8,0.12027,1.09459e-05,1.21397e+06
0.8,0.12027,1.10811e-05,1.19116e+06
0.8,0.12027,1.12162e-05,1.21203e+06
0.8,0.12027,1.13514e-05,1.15214e+06
0.8,0.12027,1.14865e-05,1.21006e+06
0.8,0.12027,1.16216e-05,1.11037e+06
0.8,0.12027,1.17568e-05,1.16825e+06
0.8,0.12027,1.18919e-05,1.14435e+06
0.8,0.12027,1.2027e-05,1.10768e+06
0.8,0.12027,1.21622e-05,1.12774e+06
0.8,0.12027,1.22973e-05,1.11675e+06
0.8,0.12027,1.24324e-05,1.1035e+06
0.8,0.12027,1.25676e-05,1.08818e+06
0.8,0.12027,1.27027e-05,1.0712e+06
0.8,0.12027,1.28378e-05,1.05917e+06
0.8,0.12027,1.2973e-05,1.07214e+06
0.8,0.12027,1.31081e-05,1.05611e+06
0.8,0.12027,1.32432e-05,1.04114e+06
0.8,0.12027,1.33784e-05,1.02499e+06
0.8,0.12027,1.35135e-05,1.05003e+06
0.8,0.12027,1.36486e-05,1.02609e+06
0.8,0.12027,1.37838e-05,1.0022e+06
0.8,0.12027,1.39189e-05,1.05653e+06
0.8,0.12027,1.40541e-05,1.02345e+06
0.8,0.12027,1.41892e-05,1.01172e+06
0.8,0.12027,1.43243e-05,1.04236e+06
0.8,0.12027,1.44595e-05,1.00017e+06
0.8,0.12027,1.45946e-05,980507
0.8,0.12027,1.47297e-05,1.0227e+06
0.8,0.12027,1.48649e-05,932020
0.8,0.12027,1.5e-05,981564
0.8,0.122973,5e-06,2.26925e+06
0.8,0.122973,5.13514e-06,2.21744e+06
0.8,0.122973,5.27027e-06,2.13173e+06
0.8,0.122973,5.40541e-06,2.11144e+06
0.8,0.122973,5.54054e-06,2.07155e+06
0.8,0.122973,5.67568e-06,2.0416e+06
0.8,0.122973,5.81081e-06,2.01754e+06
0.8,0.122973,5.94595e-06,1.96684e+06
0.8,0.122973,6.08108e-06,1.90763e+06
0.8,0.122973,6.21622e-06,1.91739e+06
0.8,0.122973,6.35135e-06,1.84462e+06
0.8,0.122973,6.48649e-06,1.80714e+06
0.8,0.122973,6.62162e-06,1.7968e+06
0.8,0.122973,6.75676e-06,1.76927e+06
0.8,0.122973,6.89189e-06,1.73481e+06
0.8,0.122973,7.02703e-06,1.68461e+06
0.8,0.122973,7.16216e-06,1.69085e+06
0.8,0.122973,7.2973e-06,1.66115e+06
0.8,0.122973,7.43243e-06,1.64669e+06
0.8,0.122973,7.56757e-06,1.57519e+06
0.8,0.122973,7.7027e-06,1.62549e+06
0.8,0.122973,7.83784e-06,1.56749e+06
0.8,0.122973,7.97297e-06,1.53943e+06
0.8,0.122973,8.10811e-06,1.50863e+06
0.8,0.122973,8.24324e-06,1.50444e+06
0.8,0.122973,8.37838e-06,1.47398e+06
0.8,0.122973,8.51351e-06,1.46264e+06
0.8,0.122973,8.64865e-06,1.47139e+06
0.8,0.122973,8.78378e-06,1.41538e+06
0.8,0.122973,8.91892e-06,1.43205e+06
0.8,0.122973,9.05405e-06,1.36926e+06
0.8,0.122973,9.18919e-06,1.3777e+06
0.8,0.122973,9.32432e-06,1.36186e+06
0.8,0.122973,9.45946e-06,1.31399e+06
0.8,0.122973,9.59459e-06,1.30839e+06
0.8,0.122973,9.72973e-06,1.30089e+06
0.8,0.122973,9.86486e-06,1.29654e+06
0.8,0.122973,1e-05,1.3209e+06
0.8,0.122973,1.01351e-05,1.27483e+06
0.8,0.122973,1.02703e-05,1.24829e+06
0.8,0.122973,1.04054e-05,1.29836e+06
0.8,0.122973,1.05405e-05,1.25976e+06
0.8,0.122973,1.06757e-05,1.23392e+06
0.8,0.122973,1.08108e-05,1.23147e+06
0.8,0.122973,1.09459e-05,1.19922e+06
0.8,0.122973,1.10811e-05,1.23267e+06
0.8,0.122973,1.12162e-05,1.19487e+06
0.8,0.122973,1.13514e-05,1.15614e+06
0.8,0.122973,1.14865e-05,1.15365e+06
0.8,0.122973,1.16216e-05,1.1596e+06
0.8,0.122973,1.17568e-05,1.16797e+06
0.8,0.122973,1.18919e-05,1.13841e+06
0.8,0.122973,1.2027e-05,1.08456e+06
0.8,0.122973,1.21622e-05,1.08719e+06
0.8,0.122973,1.22973e-05,1.10104e+06
0.8,0.122973,1.24324e-05,1.1129e+06
0.8,0.122973,1.25676e-05,1.12002e+06
0.8,0.122973,1.27027e-05,1.10515e+06
0.8,0.122973,1.28378e-05,1.09329e+06
0.8,0.122973,1.2973e-05,1.04582e+06
0.8,0.122973,1.31081e-05,1.06101e+06
0.8,0.122973,1.32432e-05,1.08117e+06
0.8,0.122973,1.33784e-05,1.04431e+06
0.8,0.122973,1.35135e-05,999208
0.8,0.122973,1.36486e-05,1.0403e+06
0.8,0.122973,1.37838e-05,1.02697e+06
0.8,0.122973,1.39189e-05,1.01581e+06
0.8,0.122973,1.40541e-05,1.0282e+06
0.8,0.122973,1.41892e-05,978535
0.8,0.122973,1.43243e-05,996217
0.8,0.122973,1.44595e-05,977738
0.8,0.122973,1.45946e-05,1.01172e+06
0.8,0.122973,1.47297e-05,958686
0.8,0.122973,1.48649e-05,977348
0.8,0.122973,1.5e-05,941627
0.8,0.125676,5e-06,2.27256e+06
0.8,0.125676,5.13514e-06,2.23802e+06
0.8,0.125676,5.27027e-06,2.18315e+06
0.8,0.125676,5.40541e-06,2.13245e+06
0.8,0.125676,5.54054e-06,2.06485e+06
0.8,0.125676,5.67568e-06,2.04576e+06
0.8,0.125676,5.81081e-06,2.0267e+06
0.8,0.125676,5.94595e-06,1.96588e+06
0.8,0.125676,6.08108e-06,1.9373e+06
0.8,0.125676,6.21622e-06,1.87056e+06
0.8,0.125676,6.35135e-06,1.8617e+06
0.8,0.125676,6.48649e-06,1.82348e+06
0.8,0.125676,6.62162e-06,1.76399e+06
0.8,0.125676,6.75676e-06,1.74073e+06
0.8,0.125676,6.89189e-06,1.74577e+06
0.8,0.125676,7.02703e-06,1.70344e+06
0.8,0.125676,7.16216e-06,1.67008e+06
0.8,0.125676,7.2973e-06,1.67257e+06
0.8,0.125676,7.43243e-06,1.63594e+06
0.8,0.125676,7.56757e-06,1.58319e+06
0.8,0.125676,7.7027e-06,1.61805e+06
0.8,0.125676,7.83784e-06,1.56344e+06
0.8,0.125676,7.97297e-06,1.58731e+06
0.8,0.125676,8.10811e-06,1.49455e+06
0.8,0.125676,8.24324e-06,1.51414e+06
0.8,0.125676,8.37838e-06,1.51261e+06
0.8,0.125676,8.51351e-06,1.49376e+06
0.8,0.125676,8.64865e-06,1.4209e+06
0.8,0.125676,8.78378e-06,1.41799e+06
0.8,0.125676,8.91892e-06,1.41332e+06
0.8,0.125676,9.05405e-06,1.38909e+06
0.8,0.125676,9.18919e-06,1.40346e+06
0.8,0.125676,9.32432e-06,1.37712e+06
0.8,0.125676,9.45946e-06,1.33815e+06
0.8,0.125676,9.59459e-06,1.33447e+06
0.8,0.125676,9.72973e-06,1.31646e+06
0.8,0.125676,9.86486e-06,1.326e+06
0.8,0.125676,1e-05,1.3043e+06
0.8,0.125676,1.01351e-05,1.3114e+06
0.8,0.125676,1.02703e-05,1.29026e+06
0.8,0.125676,1.04054e-05,1.26044e+06
0.8,0.125676,1.05405e-05,1.21872e+06
0.8,0.125676,1.06757e-05,1.2272e+06
0.8,0.125676,1.08108e-05,1.18455e+06
0.8,0.125676,1.09459e-05,1.23165e+06
0.8,0.125676,1.10811e-05,1.21705e+06
0.8,0.125676,1.12162e-05,1.1882e+06
0.8,0.125676,1.13514e-05,1.21907e+06
0.8,0.125676,1.14865e-05,1.139e+06
0.8,0.125676,1.16216e-05,1.1519e+06
0.8,0.125676,1.17568e-05,1.13999e+06
0.8,0.125676,1.18919e-05,1.13008e+06
0.8,0.125676,1.2027e-05,1.12609e+06
0.8,0.125676,1.21622e-05,1.09794e+06
0.8,0.125676,1.22973e-05,1.13116e+06
0.8,0.125676,1.24324e-05,1.07866e+06
0.8,0.125676,1.25676e-05,1.10451e+06
0.8,0.125676,1.27027e-05,1.08972e+06
0.8,0.125676,1.28378e-05,1.07606e+06
0.8,0.125676,1.2973e-05,1.06289e+06
0.8,0.125676,1.31081e-05,1.03544e+06
0.8,0.125676,1.32432e-05,1.05966e+06
0.8,0.125676,1.33784e-05,1.02818e+06
0.8,0.125676,1.35135e-05,1.05028e+06
0.8,0.125676,1.36486e-05,1.02053e+06
0.8,0.125676,1.37838e-05,1.0082e+06
0.8,0.125676,1.39189e-05,1.03479e+06
0.8,0.125676,1.40541e-05,1.01577e+06
0.8,0.125676,1.41892e-05,991570
0.8,0.125676,1.43243e-05,987987
0.8,0.125676,1.44595e-05,992724
0.8,0.125676,1.45946e-05,991636
0.8,0.125676,1.47297e-05,971925
0.8,0.125676,1.48649e-05,979176
0.8,0.125676,1.5e-05,953578
0.8,0.128378,5e-06,2.24365e+06
0.8,0.128378,5.13514e-06,2.25139e+06
0.8,0.128378,5.27027e-06,2.18104e+06
0.8,0.128378,5.40541e-06,2.15285e+06
0.8,0.128378,5.54054e-06,2.08893e+06
0.8,0.128378,5.67568e-06,2.04257e+06
0.8,0.128378,5.81081e-06,2.02759e+06
0.8,0.128378,5.94595e-06,1.97707e+06
0.8,0.128378,6.08108e-06,1.9412e+06
0.8,0.128378,6.21622e-06,1.88879e+06
0.8,0.128378,6.35135e-06,1.85619e+06
0.8,0.128378,6.48649e-06,1.8055e+06
0.8,0.128378,6.62162e-06,1.7809e+06
0.8,0.128378,6.75676e-06,1.72462e+06
0.8,0.128378,6.89189e-06,1.77088e+06
0.8,0.128378,7.02703e-06,1.72282e+06
0.8,0.128378,7.16216e-06,1.71351e+06
0.8,0.128378,7.2973e-06,1.63593e+06
0.8,0.128378,7.43243e-06,1.65633e+06
0.8,0.128378,7.56757e-06,1.63118e+06
0.8,0.128378,7.7027e-06,1.61903e+06
0.8,0.128378,7.83784e-06,1.57162e+06
0.8,0.128378,7.97297e-06,1.52994e+06
0.8,0.128378,8.10811e-06,1.53479e+06
0.8,0.128378,8.24324e-06,1.509e+06
0.8,0.128378,8.37838e-06,1.45019e+06
0.8,0.128378,8.51351e-06,1.46024e+06
0.8,0.128378,8.64865e-06,1.45554e+06
0.8,0.128378,8.78378e-06,1.45219e+06
0.8,0.128378,8.91892e-06,1.38602e+06
0.8,0.128378,9.05405e-06,1.36378e+06
0.8,0.128378,9.18919e-06,1.3901e+06
0.8,0.128378,9.32432e-06,1.32558e+06
0.8,0.128378,9.45946e-06,1.33079e+06
0.8,0.128378,9.59459e-06,1.33572e+06
0.8,0.128378,9.72973e-06,1.29849e+06
0.8,0.128378,9.86486e-06,1.31394e+06
0.8,0.128378,1e-05,1.29158e+06
0.8,0.128378,1.01351e-05,1.29783e+06
0.8,0.128378,1.02703e-05,1.23391e+06
0.8,0.128378,1.04054e-05,1.25561e+06
0.8,0.128378,1.05405e-05,1.21125e+06
0.8,0.128378,1.06757e-05,1.26002e+06
0.8,0.128378,1.08108e-05,1.1882e+06
0.8,0.128378,1.09459e-05,1.17865e+06
0.8,0.128378,1.10811e-05,1.18728e+06
0.8,0.128378,1.12162e-05,1.16739e+06
0.8,0.128378,1.13514e-05,1.15382e+06
0.8,0.128378,1.14865e-05,1.15645e+06
0.8,0.128378,1.16216e-05,1.16717e+06
0.8,0.128378,1.17568e-05,1.13491e+06
0.8,0.128378,1.18919e-05,1.11354e+06
0.8,0.128378,1.2027e-05,1.18146e+06
0.8,0.128378,1.21622e-05,1.12045e+06
0.8,0.128378,1.22973e-05,1.0919e+06
0.8,0.128378,1.24324e-05,1.09377e+06
0.8,0.128378,1.25676e-05,1.07876e+06
0.8,0.128378,1.27027e-05,1.10238e+06
0.8,0.128378,1.28378e-05,1.05399e+06
0.8,0.128378,1.2973e-05,1.08684e+06
0.8,0.128378,1.31081e-05,1.13005e+06
0.8,0.128378,1.32432e-05,1.05709e+06
0.8,0.128378,1.33784e-05,1.06675e+06
0.8,0.128378,1.35135e-05,1.05995e+06
0.8,0.128378,1.36486e-05,1.00429e+06
0.8,0.128378,1.37838e-05,1.03401e+06
0.8,0.128378,1.39189e-05,1.0076e+06
0.8,0.128378,1.40541e-05,982369
0.8,0.128378,1.41892e-05,993407
0.8,0.128378,1.43243e-05,1.01832e+06
0.8,0.128378,1.44595e-05,975512
0.8,0.128378,1.45946e-05,958977
0.8,0.128378,1.47297e-05,966628
0.8,0.128378,1.48649e-05,935487
0.8,0.128378,1.5e-05,972110
0.8,0.131081,5e-06,2.27362e+06
0.8,0.131081,5.13514e-06,2.22322e+06
0.8,0.131081,5.27027e-06,2.16554e+06
0.8,0.131081,5.40541e-06,2.13005e+06
0.8,0.131081,5.54054e-06,2.11243e+06
0.8,0.131081,5.67568e-06,2.02198e+06
0.8,0.131081,5.81081e-06,1.96432e+06
0.8,0.131081,5.94595e-06,1.95149e+06
0.8,0.131081,6.08108e-06,1.9329e+06
0.8,0.131081,6.21622e-06,1.93543e+06
0.8,0.131081,6.35135e-06,1.86302e+06
0.8,0.131081,6.48649e-06,1.83465e+06
0.8,0.131081,6.62162e-06,1.80786e+06
0.8,0.131081,6.75676e-06,1.78867e+06
0.8,0.131081,6.89189e-06,1.70827e+06
0.8,0.131081,7.02703e-06,1.74534e+06
0.8,0.131081,7.16216e-06,1.67767e+06
0.8,0.131081,7.2973e-06,1.65954e+06
0.8,0.131081,7.43243e-06,1.64482e+06
0.8,0.131081,7.56757e-06,1.59885e+06
0.8,0.131081,7.7027e-06,1.58006e+06
0.8,0.131081,7.83784e-06,1.54734e+06
0.8,0.131081,7.97297e-06,1.54946e+06
0.8,0.131081,8.10811e-06,1.5184e+06
0.8,0.131081,8.24324e-06,1.48945e+06
0.8,0.131081,8.37838e-06,1.48733e+06
0.8,0.131081,8.51351e-06,1.46035e+06
0.8,0.131081,8.64865e-06,1.43359e+06
0.8,0.131081,8.78378e-06,1.39859e+06
0.8,0.131081,8.91892e-06,1.3867e+06
0.8,0.131081,9.05405e-06,1.35268e+06
0.8,0.131081,9.18919e-06,1.36581e+06
0.8,0.131081,9.32432e-06,1.36746e+06
0.8,0.131081,9.45946e-06,1.34118e+06
0.8,0.131081,9.59459e-06,1.32572e+06
0.8,0.131081,9.72973e-06,1.34555e+06
0.8,0.131081,9.86486e-06,1.30153e+06
0.8,0.131081,1e-05,1.33325e+06
0.8,0.131081,1.01351e-05,1.27098e+06
0.8,0.131081,1.02703e-05,1.24154e+06
0.8,0.131081,1.04054e-05,1.24652e+06
0.8,0.131081,1.05405e-05,1.27144e+06
0.8,0.131081,1.06757e-05,1.23736e+06
0.8,0.131081,1.08108e-05,1.24831e+06
0.8,0.131081,1.09459e-05,1.21749e+06
0.8,0.131081,1.10811e-05,1.18289e+06
0.8,0.131081,1.12162e-05,1.21433e+06
0.8,0.131081,1.13514e-05,1.16048e+06
0.8,0.131081,1.14865e-05,1.18808e+06
0.8,0.131081,1.16216e-05,1.13834e+06
0.8,0.131081,1.17568e-05,1.13726e+06
0.8,0.131081,1.18919e-05,1.15258e+06
0.8,0.131081,1.2027e-05,1.14315e+06
0.8,0.131081,1.21622e-05,1.13605e+06
0.8,0.131081,1.22973e-05,1.10836e+06
0.8,0.131081,1.24324e-05,1.09839e+06
0.8,0.131081,1.25676e-05,1.12742e+06
0.8,0.131081,1.27027e-05,1.09032e+06
0.8,0.131081,1.28378e-05,1.08216e+06
0.8,0.131081,1.2973e-05,1.07638e+06
0.8,0.131081,1.31081e-05,1.10331e+06
0.8,0.131081,1.32432e-05,1.05749e+06
0.8,0.131081,1.33784e-05,1.06088e+06
0.8,0.131081,1.35135e-05,1.03347e+06
0.8,0.131081,1.36486e-05,1.00822e+06
0.8,0.131081,1.37838e-05,1.02998e+06
0.8,0.131081,1.39189e-05,1.00514e+06
0.8,0.131081,1.40541e-05,1.03887e+06
0.8,0.131081,1.41892e-05,1.00382e+06
0.8,0.131081,1.43243e-05,1.00367e+06
0.8,0.131081,1.44595e-05,1.03877e+06
0.8,0.131081,1.45946e-05,980157
0.8,0.131081,1.47297e-05,994355
0.8,0.131081,1.48649e-05,933112
0.8,0.131081,1.5e-05,960879
0.8,0.133784,5e-06,2.27911e+06
0.8,0.133784,5.13514e-06,2.21554e+06
0.8,0.133784,5.27027e-06,2.17816e+06
0.8,0.133784,5.40541e-06,2.12485e+06
0.8,0.133784,5.54054e-06,2.08632e+06
0.8,0.133784,5.67568e-06,2.07055e+06
0.8,0.133784,5.81081e-06,2.04212e+06
0.8,0.133784,5.94595e-06,1.95443e+06
0.8,0.133784,6.08108e-06,1.9326e+06
0.8,0.133784,6.21622e-06,1.9001e+06
0.8,0.133784,6.35135e-06,1.85227e+06
0.8,0.133784,6.48649e-06,1.83271e+06
0.8,0.133784,6.62162e-06,1.8125e+06
0.8,0.133784,6.75676e-06,1.76639e+06
0.8,0.133784,6.89189e-06,1.7181e+06
0.8,0.133784,7.02703e-06,1.73283e+06
0.8,0.133784,7.16216e-06,1.65451e+06
0.8,0.133784,7.2973e-06,1.64588e+06
0.8,0.133784,7.43243e-06,1.62358e+06
0.8,0.133784,7.56757e-06,1.59747e+06
0.8,0.133784,7.7027e-06,1.57305e+06
0.8,0.133784,7.83784e-06,1.58276e+06
0.8,0.133784,7.97297e-06,1.56923e+06
0.8,0.133784,8.10811e-06,1.54536e+06
0.8,0.133784,8.24324e-06,1.50178e+06
0.8,0.133784,8.37838e-06,1.48844e+06
0.8,0.133784,8.51351e-06,1.47901e+06
0.8,0.133784,8.64865e-06,1.47755e+06
0.8,0.133784,8.78378e-06,1.42729e+06
0.8,0.133784,8.91892e-06,1.41108e+06
0.8,0.133784,9.05405e-06,1.41095e+06
0.8,0.133784,9.18919e-06,1.3398e+06
0.8,0.133784,9.32432e-06,1.386e+06
0.8,0.133784,9.45946e-06,1.30165e+06
0.8,0.133784,9.59459e-06,1.35821e+06
0.8,0.133784,9.72973e-06,1.28813e+06
0.8,0.133784,9.86486e-06,1.28308e+06
0.8,0.133784,1e-05,1.28492e+06
0.8,0.133784,1.01351e-05,1.31024e+06
0.8,0.133784,1.02703e-05,1.25344e+06
0.8,0.133784,1.04054e-05,1.2243e+06
0.8,0.133784,1.05405e-05,1.28547e+06
0.8,0.133784,1.06757e-05,1.22559e+06
0.8,0.133784,1.08108e-05,1.26446e+06
0.8,0.133784,1.09459e-05,1.19331e+06
0.8,0.133784,1.10811e-05,1.20889e+06
0.8,0.133784,1.12162e-05,1.1519e+06
0.8,0.133784,1.13514e-05,1.16752e+06
0.8,0.133784,1.14865e-05,1.16923e+06
0.8,0.133784,1.16216e-05,1.16963e+06
0.8,0.133784,1.17568e-05,1.12719e+06
0.8,0.133784,1.18919e-05,1.12416e+06
0.8,0.133784,1.2027e-05,1.18582e+06
0.8,0.133784,1.21622e-05,1.10111e+06
0.8,0.133784,1.22973e-05,1.12938e+06
0.8,0.133784,1.24324e-05,1.1074e+06
0.8,0.133784,1.25676e-05,1.08847e+06
0.8,0.133784,1.27027e-05,1.0862e+06
0.8,0.133784,1.28378e-05,1.07422e+06
0.8,0.133784,1.2973e-05,1.11931e+06
0.8,0.133784,1.31081e-05,1.06064e+06
0.8,0.133784,1.32432e-05,1.04855e+06
0.8,0.133784,1.33784e-05,1.04223e+06
0.8,0.133784,1.35135e-05,1.08041e+06
0.8,0.133784,1.36486e-05,1.00692e+06
0.8,0.133784,1.37838e-05,1.03646e+06
0.8,0.133784,1.39189e-05,1.01257e+06
0.8,0.133784,1.40541e-05,1.02971e+06
0.8,0.133784,1.41892e-05,1.01354e+06
0.8,0.133784,1.43243e-05,1.03629e+06
0.8,0.133784,1.44595e-05,995883
0.8,0.133784,1.45946e-05,993546
0.8,0.133784,1.47297e-05,1.02288e+06
0.8,0.133784,1.48649e-05,967710
0.8,0.133784,1.5e-05,953197
0.8,0.136486,5e-06,2.30043e+06
0.8,0.136486,5.13514e-06,2.23477e+06
0.8,0.136486,5.27027e-06,2.17609e+06
0.8,0.136486,5.40541e-06,2.16296e+06
0.8,0.136486,5.54054e-06,2.05177e+06
0.8,0.136486,5.67568e-06,2.07158e+06
0.8,0.136486,5.81081e-06,1.98756e+06
0.8,0.136486,5.94595e-06,1.95336e+06
0.8,0.136486,6.08108e-06,1.90594e+06
0.8,0.136486,6.21622e-06,1.89264e+06
0.8,0.136486,6.35135e-06,1.87857e+06
0.8,0.136486,6.48649e-06,1.82457e+06
0.8,0.136486,6.62162e-06,1.81761e+06
0.8,0.136486,6.75676e-06,1.74901e+06
0.8,0.136486,6.89189e-06,1.76259e+06
