omega,alpha,beta,firm,profit
0.8,0.0581081,1.32432e-05,1,0.133745
0.8,0.0581081,1.32432e-05,2,0.133954
0.8,0.0581081,1.33784e-05,1,0.133836
0.8,0.0581081,1.33784e-05,2,0.133758
0.8,0.0581081,1.35135e-05,1,0.134066
0.8,0.0581081,1.35135e-05,2,0.133963
0.8,0.0581081,1.36486e-05,1,0.133415
0.8,0.0581081,1.36486e-05,2,0.133953
0.8,0.0581081,1.37838e-05,1,0.133274
0.8,0.0581081,1.37838e-05,2,0.133391
0.8,0.0581081,1.39189e-05,1,0.134052
0.8,0.0581081,1.39189e-05,2,0.133351
0.8,0.0581081,1.40541e-05,1,0.133533
0.8,0.0581081,1.40541e-05,2,0.132814
0.8,0.0581081,1.41892e-05,1,0.133889
0.8,0.0581081,1.41892e-05,2,0.134082
0.8,0.0581081,1.43243e-05,1,0.132774
0.8,0.0581081,1.43243e-05,2,0.134717
0.8,0.0581081,1.44595e-05,1,0.134085
0.8,0.0581081,1.44595e-05,2,0.133494
0.8,0.0581081,1.45946e-05,1,0.134078
0.8,0.0581081,1.45946e-05,2,0.134085
0.8,0.0581081,1.47297e-05,1,0.134036
0.8,0.0581081,1.47297e-05,2,0.134298
0.8,0.0581081,1.48649e-05,1,0.134576
0.8,0.0581081,1.48649e-05,2,0.134556
0.8,0.0581081,1.5e-05,1,0.133857
0.8,0.0581081,1.5e-05,2,0.134152
0.8,0.0608108,5e-06,1,0.131697
0.8,0.0608108,5e-06,2,0.132385
0.8,0.0608108,5.13514e-06,1,0.13237
0.8,0.0608108,5.13514e-06,2,0.131205
0.8,0.0608108,5.27027e-06,1,0.131495
0.8,0.0608108,5.27027e-06,2,0.132195
0.8,0.0608108,5.40541e-06,1,0.130671
0.8,0.0608108,5.40541e-06,2,0.131207
0.8,0.0608108,5.54054e-06,1,0.132488
0.8,0.0608108,5.54054e-06,2,0.130972
0.8,0.0608108,5.67568e-06,1,0.130738
0.8,0.0608108,5.67568e-06,2,0.1303
0.8,0.0608108,5.81081e-06,1,0.132916
0.8,0.0608108,5.81081e-06,2,0.131534
0.8,0.0608108,5.94595e-06,1,0.131196
0.8,0.0608108,5.94595e-06,2,0.131452
0.8,0.0608108,6.08108e-06,1,0.131116
0.8,0.0608108,6.08108e-06,2,0.130958
0.8,0.0608108,6.21622e-06,1,0.131026
0.8,0.0608108,6.21622e-06,2,0.130101
0.8,0.0608108,6.35135e-06,1,0.131702
0.8,0.0608108,6.35135e-06,2,0.131738
0.8,0.0608108,6.48649e-06,1,0.132949
0.8,0.0608108,6.48649e-06,2,0.13099
0.8,0.0608108,6.62162e-06,1,0.130585
0.8,0.0608108,6.62162e-06,2,0.131093
0.8,0.0608108,6.75676e-06,1,0.131226
0.8,0.0608108,6.75676e-06,2,0.131414
0.8,0.0608108,6.89189e-06,1,0.13126
0.8,0.0608108,6.89189e-06,2,0.130535
0.8,0.0608108,7.02703e-06,1,0.131527
0.8,0.0608108,7.02703e-06,2,0.132654
0.8,0.0608108,7.16216e-06,1,0.131712
0.8,0.0608108,7.16216e-06,2,0.131671
0.8,0.0608108,7.2973e-06,1,0.132506
0.8,0.0608108,7.2973e-06,2,0.13175
0.8,0.0608108,7.43243e-06,1,0.129804
0.8,0.0608108,7.43243e-06,2,0.130886
0.8,0.0608108,7.56757e-06,1,0.132703
0.8,0.0608108,7.56757e-06,2,0.131384
0.8,0.0608108,7.7027e-06,1,0.130952
0.8,0.0608108,7.7027e-06,2,0.132282
0.8,0.0608108,7.83784e-06,1,0.131603
0.8,0.0608108,7.83784e-06,2,0.131329
0.8,0.0608108,7.97297e-06,1,0.131916
0.8,0.0608108,7.97297e-06,2,0.132303
0.8,0.0608108,8.10811e-06,1,0.131358
0.8,0.0608108,8.10811e-06,2,0.131383
0.8,0.0608108,8.24324e-06,1,0.132956
0.8,0.0608108,8.24324e-06,2,0.132535
0.8,0.0608108,8.37838e-06,1,0.131945
0.8,0.0608108,8.37838e-06,2,0.132188
0.8,0.0608108,8.51351e-06,1,0.133121
0.8,0.0608108,8.51351e-06,2,0.132277
0.8,0.0608108,8.64865e-06,1,0.133714
0.8,0.0608108,8.64865e-06,2,0.13314
0.8,0.0608108,8.78378e-06,1,0.132306
0.8,0.0608108,8.78378e-06,2,0.133408
0.8,0.0608108,8.91892e-06,1,0.131633
0.8,0.0608108,8.91892e-06,2,0.130561
0.8,0.0608108,9.05405e-06,1,0.132651
0.8,0.0608108,9.05405e-06,2,0.132286
0.8,0.0608108,9.18919e-06,1,0.131586
0.8,0.0608108,9.18919e-06,2,0.131879
0.8,0.0608108,9.32432e-06,1,0.131978
0.8,0.0608108,9.32432e-06,2,0.132649
0.8,0.0608108,9.45946e-06,1,0.133126
0.8,0.0608108,9.45946e-06,2,0.133593
0.8,0.0608108,9.59459e-06,1,0.131696
0.8,0.0608108,9.59459e-06,2,0.132564
0.8,0.0608108,9.72973e-06,1,0.132296
0.8,0.0608108,9.72973e-06,2,0.131873
0.8,0.0608108,9.86486e-06,1,0.132799
0.8,0.0608108,9.86486e-06,2,0.132506
0.8,0.0608108,1e-05,1,0.132629
0.8,0.0608108,1e-05,2,0.132216
0.8,0.0608108,1.01351e-05,1,0.133197
0.8,0.0608108,1.01351e-05,2,0.132564
0.8,0.0608108,1.02703e-05,1,0.132341
0.8,0.0608108,1.02703e-05,2,0.132752
0.8,0.0608108,1.04054e-05,1,0.132661
0.8,0.0608108,1.04054e-05,2,0.13291
0.8,0.0608108,1.05405e-05,1,0.131801
0.8,0.0608108,1.05405e-05,2,0.131136
0.8,0.0608108,1.06757e-05,1,0.1333
0.8,0.0608108,1.06757e-05,2,0.132932
0.8,0.0608108,1.08108e-05,1,0.132017
0.8,0.0608108,1.08108e-05,2,0.13147
0.8,0.0608108,1.09459e-05,1,0.131822
0.8,0.0608108,1.09459e-05,2,0.134133
0.8,0.0608108,1.10811e-05,1,0.131221
0.8,0.0608108,1.10811e-05,2,0.132885
0.8,0.0608108,1.12162e-05,1,0.132394
0.8,0.0608108,1.12162e-05,2,0.132849
0.8,0.0608108,1.13514e-05,1,0.133188
0.8,0.0608108,1.13514e-05,2,0.132516
0.8,0.0608108,1.14865e-05,1,0.132205
0.8,0.0608108,1.14865e-05,2,0.133226
0.8,0.0608108,1.16216e-05,1,0.132636
0.8,0.0608108,1.16216e-05,2,0.131247
0.8,0.0608108,1.17568e-05,1,0.132662
0.8,0.0608108,1.17568e-05,2,0.132724
0.8,0.0608108,1.18919e-05,1,0.132283
0.8,0.0608108,1.18919e-05,2,0.133411
0.8,0.0608108,1.2027e-05,1,0.132634
0.8,0.0608108,1.2027e-05,2,0.132953
0.8,0.0608108,1.21622e-05,1,0.133463
0.8,0.0608108,1.21622e-05,2,0.133421
0.8,0.0608108,1.22973e-05,1,0.132673
0.8,0.0608108,1.22973e-05,2,0.133196
0.8,0.0608108,1.24324e-05,1,0.131663
0.8,0.0608108,1.24324e-05,2,0.132798
0.8,0.0608108,1.25676e-05,1,0.133848
0.8,0.0608108,1.25676e-05,2,0.133609
0.8,0.0608108,1.27027e-05,1,0.133578
0.8,0.0608108,1.27027e-05,2,0.132837
0.8,0.0608108,1.28378e-05,1,0.133276
0.8,0.0608108,1.28378e-05,2,0.133388
0.8,0.0608108,1.2973e-05,1,0.133824
0.8,0.0608108,1.2973e-05,2,0.133335
0.8,0.0608108,1.31081e-05,1,0.133452
0.8,0.0608108,1.31081e-05,2,0.133746
0.8,0.0608108,1.32432e-05,1,0.133248
0.8,0.0608108,1.32432e-05,2,0.133397
0.8,0.0608108,1.33784e-05,1,0.133649
0.8,0.0608108,1.33784e-05,2,0.13307
0.8,0.0608108,1.35135e-05,1,0.133985
0.8,0.0608108,1.35135e-05,2,0.133872
0.8,0.0608108,1.36486e-05,1,0.13346
0.8,0.0608108,1.36486e-05,2,0.134878
0.8,0.0608108,1.37838e-05,1,0.133338
0.8,0.0608108,1.37838e-05,2,0.133666
0.8,0.0608108,1.39189e-05,1,0.134064
0.8,0.0608108,1.39189e-05,2,0.133089
0.8,0.0608108,1.40541e-05,1,0.13427
0.8,0.0608108,1.40541e-05,2,0.133833
0.8,0.0608108,1.41892e-05,1,0.132743
0.8,0.0608108,1.41892e-05,2,0.132753
0.8,0.0608108,1.43243e-05,1,0.133589
0.8,0.0608108,1.43243e-05,2,0.133173
0.8,0.0608108,1.44595e-05,1,0.133221
0.8,0.0608108,1.44595e-05,2,0.133681
0.8,0.0608108,1.45946e-05,1,0.133586
0.8,0.0608108,1.45946e-05,2,0.133756
0.8,0.0608108,1.47297e-05,1,0.133256
0.8,0.0608108,1.47297e-05,2,0.13323
0.8,0.0608108,1.48649e-05,1,0.134279
0.8,0.0608108,1.48649e-05,2,0.133813
0.8,0.0608108,1.5e-05,1,0.134497
0.8,0.0608108,1.5e-05,2,0.134151
0.8,0.0635135,5e-06,1,0.130079
0.8,0.0635135,5e-06,2,0.130899
0.8,0.0635135,5.13514e-06,1,0.130959
0.8,0.0635135,5.13514e-06,2,0.131672
0.8,0.0635135,5.27027e-06,1,0.132554
0.8,0.0635135,5.27027e-06,2,0.131816
0.8,0.0635135,5.40541e-06,1,0.130842
0.8,0.0635135,5.40541e-06,2,0.13065
0.8,0.0635135,5.54054e-06,1,0.132055
0.8,0.0635135,5.54054e-06,2,0.131968
0.8,0.0635135,5.67568e-06,1,0.13179
0.8,0.0635135,5.67568e-06,2,0.131137
0.8,0.0635135,5.81081e-06,1,0.13038
0.8,0.0635135,5.81081e-06,2,0.130838
0.8,0.0635135,5.94595e-06,1,0.131226
0.8,0.0635135,5.94595e-06,2,0.131224
0.8,0.0635135,6.08108e-06,1,0.130901
0.8,0.0635135,6.08108e-06,2,0.130857
0.8,0.0635135,6.21622e-06,1,0.13227
0.8,0.0635135,6.21622e-06,2,0.1323
0.8,0.0635135,6.35135e-06,1,0.130948
0.8,0.0635135,6.35135e-06,2,0.130862
0.8,0.0635135,6.48649e-06,1,0.1324
0.8,0.0635135,6.48649e-06,2,0.131221
0.8,0.0635135,6.62162e-06,1,0.130531
0.8,0.0635135,6.62162e-06,2,0.131377
0.8,0.0635135,6.75676e-06,1,0.131342
0.8,0.0635135,6.75676e-06,2,0.131006
0.8,0.0635135,6.89189e-06,1,0.131842
0.8,0.0635135,6.89189e-06,2,0.132123
0.8,0.0635135,7.02703e-06,1,0.131385
0.8,0.0635135,7.02703e-06,2,0.130244
0.8,0.0635135,7.16216e-06,1,0.132222
0.8,0.0635135,7.16216e-06,2,0.13166
0.8,0.0635135,7.2973e-06,1,0.130084
0.8,0.0635135,7.2973e-06,2,0.130301
0.8,0.0635135,7.43243e-06,1,0.130606
0.8,0.0635135,7.43243e-06,2,0.131318
0.8,0.0635135,7.56757e-06,1,0.132409
0.8,0.0635135,7.56757e-06,2,0.132158
0.8,0.0635135,7.7027e-06,1,0.132483
0.8,0.0635135,7.7027e-06,2,0.131674
0.8,0.0635135,7.83784e-06,1,0.131614
0.8,0.0635135,7.83784e-06,2,0.130361
0.8,0.0635135,7.97297e-06,1,0.130936
0.8,0.0635135,7.97297e-06,2,0.130714
0.8,0.0635135,8.10811e-06,1,0.131532
0.8,0.0635135,8.10811e-06,2,0.131034
0.8,0.0635135,8.24324e-06,1,0.132593
0.8,0.0635135,8.24324e-06,2,0.131478
0.8,0.0635135,8.37838e-06,1,0.131538
0.8,0.0635135,8.37838e-06,2,0.131224
0.8,0.0635135,8.51351e-06,1,0.13092
0.8,0.0635135,8.51351e-06,2,0.132469
0.8,0.0635135,8.64865e-06,1,0.131312
0.8,0.0635135,8.64865e-06,2,0.130825
0.8,0.0635135,8.78378e-06,1,0.13124
0.8,0.0635135,8.78378e-06,2,0.131611
0.8,0.0635135,8.91892e-06,1,0.132576
0.8,0.0635135,8.91892e-06,2,0.133729
0.8,0.0635135,9.05405e-06,1,0.131904
0.8,0.0635135,9.05405e-06,2,0.131036
0.8,0.0635135,9.18919e-06,1,0.131942
0.8,0.0635135,9.18919e-06,2,0.131773
0.8,0.0635135,9.32432e-06,1,0.131803
0.8,0.0635135,9.32432e-06,2,0.132001
0.8,0.0635135,9.45946e-06,1,0.133248
0.8,0.0635135,9.45946e-06,2,0.131577
0.8,0.0635135,9.59459e-06,1,0.132242
0.8,0.0635135,9.59459e-06,2,0.130982
0.8,0.0635135,9.72973e-06,1,0.131304
0.8,0.0635135,9.72973e-06,2,0.13107
0.8,0.0635135,9.86486e-06,1,0.1315
0.8,0.0635135,9.86486e-06,2,0.132021
0.8,0.0635135,1e-05,1,0.132001
0.8,0.0635135,1e-05,2,0.133418
0.8,0.0635135,1.01351e-05,1,0.132959
0.8,0.0635135,1.01351e-05,2,0.133808
0.8,0.0635135,1.02703e-05,1,0.132466
0.8,0.0635135,1.02703e-05,2,0.13149
0.8,0.0635135,1.04054e-05,1,0.132009
0.8,0.0635135,1.04054e-05,2,0.131099
0.8,0.0635135,1.05405e-05,1,0.133278
0.8,0.0635135,1.05405e-05,2,0.13303
0.8,0.0635135,1.06757e-05,1,0.132205
0.8,0.0635135,1.06757e-05,2,0.132751
0.8,0.0635135,1.08108e-05,1,0.132958
0.8,0.0635135,1.08108e-05,2,0.132522
0.8,0.0635135,1.09459e-05,1,0.132841
0.8,0.0635135,1.09459e-05,2,0.132651
0.8,0.0635135,1.10811e-05,1,0.132431
0.8,0.0635135,1.10811e-05,2,0.132863
0.8,0.0635135,1.12162e-05,1,0.131713
0.8,0.0635135,1.12162e-05,2,0.131977
0.8,0.0635135,1.13514e-05,1,0.13315
0.8,0.0635135,1.13514e-05,2,0.132707
0.8,0.0635135,1.14865e-05,1,0.133544
0.8,0.0635135,1.14865e-05,2,0.132629
0.8,0.0635135,1.16216e-05,1,0.132828
0.8,0.0635135,1.16216e-05,2,0.132565
0.8,0.0635135,1.17568e-05,1,0.131527
0.8,0.0635135,1.17568e-05,2,0.132749
0.8,0.0635135,1.18919e-05,1,0.133111
0.8,0.0635135,1.18919e-05,2,0.132362
0.8,0.0635135,1.2027e-05,1,0.132559
0.8,0.0635135,1.2027e-05,2,0.132508
0.8,0.0635135,1.21622e-05,1,0.133471
0.8,0.0635135,1.21622e-05,2,0.133013
0.8,0.0635135,1.22973e-05,1,0.133008
0.8,0.0635135,1.22973e-05,2,0.13236
0.8,0.0635135,1.24324e-05,1,0.133084
0.8,0.0635135,1.24324e-05,2,0.132539
0.8,0.0635135,1.25676e-05,1,0.132997
0.8,0.0635135,1.25676e-05,2,0.132655
0.8,0.0635135,1.27027e-05,1,0.132562
0.8,0.0635135,1.27027e-05,2,0.13273
0.8,0.0635135,1.28378e-05,1,0.133428
0.8,0.0635135,1.28378e-05,2,0.133563
0.8,0.0635135,1.2973e-05,1,0.133755
0.8,0.0635135,1.2973e-05,2,0.133208
0.8,0.0635135,1.31081e-05,1,0.133644
0.8,0.0635135,1.31081e-05,2,0.132931
0.8,0.0635135,1.32432e-05,1,0.132385
0.8,0.0635135,1.32432e-05,2,0.132428
0.8,0.0635135,1.33784e-05,1,0.132855
0.8,0.0635135,1.33784e-05,2,0.132615
0.8,0.0635135,1.35135e-05,1,0.133833
0.8,0.0635135,1.35135e-05,2,0.132034
0.8,0.0635135,1.36486e-05,1,0.133386
0.8,0.0635135,1.36486e-05,2,0.132839
0.8,0.0635135,1.37838e-05,1,0.132439
0.8,0.0635135,1.37838e-05,2,0.134123
0.8,0.0635135,1.39189e-05,1,0.132108
0.8,0.0635135,1.39189e-05,2,0.13345
0.8,0.0635135,1.40541e-05,1,0.133455
0.8,0.0635135,1.40541e-05,2,0.133776
0.8,0.0635135,1.41892e-05,1,0.133213
0.8,0.0635135,1.41892e-05,2,0.13357
0.8,0.0635135,1.43243e-05,1,0.13283
0.8,0.0635135,1.43243e-05,2,0.133614
0.8,0.0635135,1.44595e-05,1,0.133953
0.8,0.0635135,1.44595e-05,2,0.133658
0.8,0.0635135,1.45946e-05,1,0.133467
0.8,0.0635135,1.45946e-05,2,0.132512
0.8,0.0635135,1.47297e-05,1,0.132579
0.8,0.0635135,1.47297e-05,2,0.1339
0.8,0.0635135,1.48649e-05,1,0.132505
0.8,0.0635135,1.48649e-05,2,0.133711
0.8,0.0635135,1.5e-05,1,0.133905
0.8,0.0635135,1.5e-05,2,0.13475
0.8,0.0662162,5e-06,1,0.131275
0.8,0.0662162,5e-06,2,0.130896
0.8,0.0662162,5.13514e-06,1,0.130495
0.8,0.0662162,5.13514e-06,2,0.131755
0.8,0.0662162,5.27027e-06,1,0.131012
0.8,0.0662162,5.27027e-06,2,0.130703
0.8,0.0662162,5.40541e-06,1,0.131222
0.8,0.0662162,5.40541e-06,2,0.130584
0.8,0.0662162,5.54054e-06,1,0.130571
0.8,0.0662162,5.54054e-06,2,0.129234
0.8,0.0662162,5.67568e-06,1,0.130807
0.8,0.0662162,5.67568e-06,2,0.13213
0.8,0.0662162,5.81081e-06,1,0.132163
0.8,0.0662162,5.81081e-06,2,0.130108
0.8,0.0662162,5.94595e-06,1,0.131383
0.8,0.0662162,5.94595e-06,2,0.131475
0.8,0.0662162,6.08108e-06,1,0.130443
0.8,0.0662162,6.08108e-06,2,0.130907
0.8,0.0662162,6.21622e-06,1,0.131738
0.8,0.0662162,6.21622e-06,2,0.131377
0.8,0.0662162,6.35135e-06,1,0.130988
0.8,0.0662162,6.35135e-06,2,0.13149
0.8,0.0662162,6.48649e-06,1,0.130106
0.8,0.0662162,6.48649e-06,2,0.131384
0.8,0.0662162,6.62162e-06,1,0.131323
0.8,0.0662162,6.62162e-06,2,0.131316
0.8,0.0662162,6.75676e-06,1,0.131347
0.8,0.0662162,6.75676e-06,2,0.130932
0.8,0.0662162,6.89189e-06,1,0.131539
0.8,0.0662162,6.89189e-06,2,0.131099
0.8,0.0662162,7.02703e-06,1,0.131325
0.8,0.0662162,7.02703e-06,2,0.130851
0.8,0.0662162,7.16216e-06,1,0.131999
0.8,0.0662162,7.16216e-06,2,0.131739
0.8,0.0662162,7.2973e-06,1,0.129993
0.8,0.0662162,7.2973e-06,2,0.130348
0.8,0.0662162,7.43243e-06,1,0.131004
0.8,0.0662162,7.43243e-06,2,0.131854
0.8,0.0662162,7.56757e-06,1,0.13189
0.8,0.0662162,7.56757e-06,2,0.131142
0.8,0.0662162,7.7027e-06,1,0.130862
0.8,0.0662162,7.7027e-06,2,0.131591
0.8,0.0662162,7.83784e-06,1,0.131141
0.8,0.0662162,7.83784e-06,2,0.131523
0.8,0.0662162,7.97297e-06,1,0.131421
0.8,0.0662162,7.97297e-06,2,0.131604
0.8,0.0662162,8.10811e-06,1,0.132028
0.8,0.0662162,8.10811e-06,2,0.130167
0.8,0.0662162,8.24324e-06,1,0.131533
0.8,0.0662162,8.24324e-06,2,0.13076
0.8,0.0662162,8.37838e-06,1,0.131145
0.8,0.0662162,8.37838e-06,2,0.130606
0.8,0.0662162,8.51351e-06,1,0.131667
0.8,0.0662162,8.51351e-06,2,0.131543
0.8,0.0662162,8.64865e-06,1,0.131426
0.8,0.0662162,8.64865e-06,2,0.130911
0.8,0.0662162,8.78378e-06,1,0.132039
0.8,0.0662162,8.78378e-06,2,0.130533
0.8,0.0662162,8.91892e-06,1,0.13081
0.8,0.0662162,8.91892e-06,2,0.132983
0.8,0.0662162,9.05405e-06,1,0.132606
0.8,0.0662162,9.05405e-06,2,0.130721
0.8,0.0662162,9.18919e-06,1,0.132287
0.8,0.0662162,9.18919e-06,2,0.131967
0.8,0.0662162,9.32432e-06,1,0.132379
0.8,0.0662162,9.32432e-06,2,0.132233
0.8,0.0662162,9.45946e-06,1,0.131829
0.8,0.0662162,9.45946e-06,2,0.130525
0.8,0.0662162,9.59459e-06,1,0.131125
0.8,0.0662162,9.59459e-06,2,0.131761
0.8,0.0662162,9.72973e-06,1,0.131013
0.8,0.0662162,9.72973e-06,2,0.131538
0.8,0.0662162,9.86486e-06,1,0.130796
0.8,0.0662162,9.86486e-06,2,0.132858
0.8,0.0662162,1e-05,1,0.131804
0.8,0.0662162,1e-05,2,0.132694
0.8,0.0662162,1.01351e-05,1,0.132378
0.8,0.0662162,1.01351e-05,2,0.132173
0.8,0.0662162,1.02703e-05,1,0.132098
0.8,0.0662162,1.02703e-05,2,0.132049
0.8,0.0662162,1.04054e-05,1,0.131602
0.8,0.0662162,1.04054e-05,2,0.132438
0.8,0.0662162,1.05405e-05,1,0.132079
0.8,0.0662162,1.05405e-05,2,0.132204
0.8,0.0662162,1.06757e-05,1,0.131901
0.8,0.0662162,1.06757e-05,2,0.132568
0.8,0.0662162,1.08108e-05,1,0.132512
0.8,0.0662162,1.08108e-05,2,0.132056
0.8,0.0662162,1.09459e-05,1,0.131729
0.8,0.0662162,1.09459e-05,2,0.132398
0.8,0.0662162,1.10811e-05,1,0.131309
0.8,0.0662162,1.10811e-05,2,0.131616
0.8,0.0662162,1.12162e-05,1,0.132705
0.8,0.0662162,1.12162e-05,2,0.13152
0.8,0.0662162,1.13514e-05,1,0.131673
0.8,0.0662162,1.13514e-05,2,0.132647
0.8,0.0662162,1.14865e-05,1,0.132436
0.8,0.0662162,1.14865e-05,2,0.132037
0.8,0.0662162,1.16216e-05,1,0.132884
0.8,0.0662162,1.16216e-05,2,0.132336
0.8,0.0662162,1.17568e-05,1,0.132508
0.8,0.0662162,1.17568e-05,2,0.132681
0.8,0.0662162,1.18919e-05,1,0.132934
0.8,0.0662162,1.18919e-05,2,0.133017
0.8,0.0662162,1.2027e-05,1,0.133095
0.8,0.0662162,1.2027e-05,2,0.131889
0.8,0.0662162,1.21622e-05,1,0.132323
0.8,0.0662162,1.21622e-05,2,0.133339
0.8,0.0662162,1.22973e-05,1,0.133163
0.8,0.0662162,1.22973e-05,2,0.132469
0.8,0.0662162,1.24324e-05,1,0.133063
0.8,0.0662162,1.24324e-05,2,0.132824
0.8,0.0662162,1.25676e-05,1,0.132617
0.8,0.0662162,1.25676e-05,2,0.1329
0.8,0.0662162,1.27027e-05,1,0.132363
0.8,0.0662162,1.27027e-05,2,0.132598
0.8,0.0662162,1.28378e-05,1,0.132063
0.8,0.0662162,1.28378e-05,2,0.132624
0.8,0.0662162,1.2973e-05,1,0.133078
0.8,0.0662162,1.2973e-05,2,0.132645
0.8,0.0662162,1.31081e-05,1,0.132942
0.8,0.0662162,1.31081e-05,2,0.132895
0.8,0.0662162,1.32432e-05,1,0.132984
0.8,0.0662162,1.32432e-05,2,0.133098
0.8,0.0662162,1.33784e-05,1,0.132867
0.8,0.0662162,1.33784e-05,2,0.13356
0.8,0.0662162,1.35135e-05,1,0.133297
0.8,0.0662162,1.35135e-05,2,0.133487
0.8,0.0662162,1.36486e-05,1,0.132859
0.8,0.0662162,1.36486e-05,2,0.133166
0.8,0.0662162,1.37838e-05,1,0.132953
0.8,0.0662162,1.37838e-05,2,0.133158
0.8,0.0662162,1.39189e-05,1,0.132838
0.8,0.0662162,1.39189e-05,2,0.132256
0.8,0.0662162,1.40541e-05,1,0.13352
0.8,0.0662162,1.40541e-05,2,0.132111
0.8,0.0662162,1.41892e-05,1,0.13291
0.8,0.0662162,1.41892e-05,2,0.132445
0.8,0.0662162,1.43243e-05,1,0.133368
0.8,0.0662162,1.43243e-05,2,0.132275
0.8,0.0662162,1.44595e-05,1,0.132697
0.8,0.0662162,1.44595e-05,2,0.132907
0.8,0.0662162,1.45946e-05,1,0.133401
0.8,0.0662162,1.45946e-05,2,0.13301
0.8,0.0662162,1.47297e-05,1,0.132051
0.8,0.0662162,1.47297e-05,2,0.13376
0.8,0.0662162,1.48649e-05,1,0.133825
0.8,0.0662162,1.48649e-05,2,0.13282
0.8,0.0662162,1.5e-05,1,0.133965
0.8,0.0662162,1.5e-05,2,0.133359
0.8,0.0689189,5e-06,1,0.131096
0.8,0.0689189,5e-06,2,0.130706
0.8,0.0689189,5.13514e-06,1,0.131188
0.8,0.0689189,5.13514e-06,2,0.130936
0.8,0.0689189,5.27027e-06,1,0.131644
0.8,0.0689189,5.27027e-06,2,0.132554
0.8,0.0689189,5.40541e-06,1,0.130214
0.8,0.0689189,5.40541e-06,2,0.129453
0.8,0.0689189,5.54054e-06,1,0.130942
0.8,0.0689189,5.54054e-06,2,0.13171
0.8,0.0689189,5.67568e-06,1,0.130675
0.8,0.0689189,5.67568e-06,2,0.129609
0.8,0.0689189,5.81081e-06,1,0.130672
0.8,0.0689189,5.81081e-06,2,0.129868
0.8,0.0689189,5.94595e-06,1,0.130744
0.8,0.0689189,5.94595e-06,2,0.130387
0.8,0.0689189,6.08108e-06,1,0.13125
0.8,0.0689189,6.08108e-06,2,0.131253
0.8,0.0689189,6.21622e-06,1,0.131093
0.8,0.0689189,6.21622e-06,2,0.130584
0.8,0.0689189,6.35135e-06,1,0.132093
0.8,0.0689189,6.35135e-06,2,0.131064
0.8,0.0689189,6.48649e-06,1,0.131435
0.8,0.0689189,6.48649e-06,2,0.12979
0.8,0.0689189,6.62162e-06,1,0.130623
0.8,0.0689189,6.62162e-06,2,0.130952
0.8,0.0689189,6.75676e-06,1,0.130968
0.8,0.0689189,6.75676e-06,2,0.131624
0.8,0.0689189,6.89189e-06,1,0.130357
0.8,0.0689189,6.89189e-06,2,0.13038
0.8,0.0689189,7.02703e-06,1,0.13242
0.8,0.0689189,7.02703e-06,2,0.132079
0.8,0.0689189,7.16216e-06,1,0.131289
0.8,0.0689189,7.16216e-06,2,0.130471
0.8,0.0689189,7.2973e-06,1,0.130652
0.8,0.0689189,7.2973e-06,2,0.129892
0.8,0.0689189,7.43243e-06,1,0.130957
0.8,0.0689189,7.43243e-06,2,0.129295
0.8,0.0689189,7.56757e-06,1,0.130243
0.8,0.0689189,7.56757e-06,2,0.131777
0.8,0.0689189,7.7027e-06,1,0.131148
0.8,0.0689189,7.7027e-06,2,0.131355
0.8,0.0689189,7.83784e-06,1,0.130865
0.8,0.0689189,7.83784e-06,2,0.13052
0.8,0.0689189,7.97297e-06,1,0.129789
0.8,0.0689189,7.97297e-06,2,0.130656
0.8,0.0689189,8.10811e-06,1,0.131252
0.8,0.0689189,8.10811e-06,2,0.130814
0.8,0.0689189,8.24324e-06,1,0.13067
0.8,0.0689189,8.24324e-06,2,0.131171
0.8,0.0689189,8.37838e-06,1,0.131932
0.8,0.0689189,8.37838e-06,2,0.131658
0.8,0.0689189,8.51351e-06,1,0.13163
0.8,0.0689189,8.51351e-06,2,0.131959
0.8,0.0689189,8.64865e-06,1,0.130299
0.8,0.0689189,8.64865e-06,2,0.131605
0.8,0.0689189,8.78378e-06,1,0.129857
0.8,0.0689189,8.78378e-06,2,0.130559
0.8,0.0689189,8.91892e-06,1,0.13159
0.8,0.0689189,8.91892e-06,2,0.132173
0.8,0.0689189,9.05405e-06,1,0.131241
0.8,0.0689189,9.05405e-06,2,0.131219
0.8,0.0689189,9.18919e-06,1,0.132583
0.8,0.0689189,9.18919e-06,2,0.130539
0.8,0.0689189,9.32432e-06,1,0.131586
0.8,0.0689189,9.32432e-06,2,0.132
0.8,0.0689189,9.45946e-06,1,0.132164
0.8,0.0689189,9.45946e-06,2,0.13039
0.8,0.0689189,9.59459e-06,1,0.131745
0.8,0.0689189,9.59459e-06,2,0.13215
0.8,0.0689189,9.72973e-06,1,0.131745
0.8,0.0689189,9.72973e-06,2,0.132048
0.8,0.0689189,9.86486e-06,1,0.132291
0.8,0.0689189,9.86486e-06,2,0.132112
0.8,0.0689189,1e-05,1,0.131897
0.8,0.0689189,1e-05,2,0.131537
0.8,0.0689189,1.01351e-05,1,0.132591
0.8,0.0689189,1.01351e-05,2,0.132341
0.8,0.0689189,1.02703e-05,1,0.132261
0.8,0.0689189,1.02703e-05,2,0.132222
0.8,0.0689189,1.04054e-05,1,0.131796
0.8,0.0689189,1.04054e-05,2,0.13196
0.8,0.0689189,1.05405e-05,1,0.132227
